vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"04","003","999","0510",2,29338,1.89200001e+01,0
"04","004","999","0063",6,478,1.51999998e+00,0
"04","004","999","0131",1,11187,3.55900002e+01,0
"04","004","999","0132",5,493,1.57000005e+00,0
"04","004","999","0135",2,10207,3.24700012e+01,0
"04","004","999","0137",4,875,2.77999997e+00,0
"04","004","999","0510",3,8196,2.60699997e+01,0
"04","005","999","0063",4,1160,5.34000015e+00,0
"04","005","999","0131",3,4677,2.15400009e+01,0
"04","005","999","0132",5,399,1.84000003e+00,0
"04","005","999","0135",1,9718,4.47500000e+01,0
"04","005","999","0137",6,266,1.22000003e+00,0
"04","005","999","0510",2,5498,2.53199997e+01,0
"04","006","999","0063",6,1864,2.16000009e+00,0
"04","006","999","0131",2,24790,2.87199993e+01,0
"04","006","999","0132",5,2632,3.04999995e+00,0
"04","006","999","0135",1,37277,4.31800003e+01,0
"04","006","999","0137",4,3055,3.53999996e+00,0
"04","006","999","0510",3,16706,1.93500004e+01,0
"04","007","999","0063",6,351,1.76999998e+00,0
"04","007","999","0131",2,5493,2.77700005e+01,0
"04","007","999","0132",5,385,1.95000005e+00,0
"04","007","999","0135",1,7659,3.87200012e+01,0
"04","007","999","0137",4,505,2.54999995e+00,0
"04","007","999","0510",3,5388,2.72399998e+01,0
"04","008","999","0063",4,1486,3.70000005e+00,0
"04","008","999","0131",3,7605,1.89099998e+01,0
"04","008","999","0132",5,912,2.26999998e+00,0
"04","008","999","0135",1,18130,4.50900002e+01,0
"04","008","999","0137",6,830,2.05999994e+00,0
"04","008","999","0510",2,11245,2.79699993e+01,0
"04","009","999","0063",6,1273,1.87000000e+00,0
"04","009","999","0131",3,13768,2.02600002e+01,0
"04","009","999","0132",4,1557,2.28999996e+00,0
"04","009","999","0135",1,30802,4.53300018e+01,0
"04","009","999","0137",5,1442,2.11999989e+00,0
"04","009","999","0510",2,19113,2.81299992e+01,0
"04","010","999","0063",4,58,1.82000005e+00,0
"04","010","999","0131",3,798,2.50000000e+01,0
"04","010","999","0132",6,37,1.15999997e+00,0
"04","010","999","0135",2,914,2.86299992e+01,0
"04","010","999","0137",5,52,1.63000000e+00,0
"04","010","999","0510",1,1333,4.17599983e+01,0
"04","011","999","0063",4,47,1.58000004e+00,0
"04","011","999","0131",2,898,3.01200008e+01,0
"04","011","999","0132",6,16,5.40000021e-01,0
"04","011","999","0135",3,857,2.87500000e+01,0
"04","011","999","0137",5,37,1.24000001e+00,0
"04","011","999","0510",1,1126,3.77700005e+01,0
"04","012","999","0063",6,2599,2.22000003e+00,0
"04","012","999","0131",3,20131,1.71900005e+01,0
"04","012","999","0132",5,4230,3.60999990e+00,0
"04","012","999","0135",1,58006,4.95200005e+01,0
"04","012","999","0137",4,6506,5.55000019e+00,0
"04","012","999","0510",2,25661,2.19099998e+01,0
"04","013","999","0063",4,6412,4.01999998e+00,0
"04","013","999","0131",3,27373,1.71499996e+01,0
"04","013","999","0132",5,4845,3.02999997e+00,0
"04","013","999","0135",1,65564,4.10699997e+01,0
"04","013","999","0137",6,4154,2.59999990e+00,0
"04","013","999","0510",2,51304,3.21300011e+01,0
"04","014","999","0063",6,398,1.26999998e+00,0
"04","014","999","0131",3,5764,1.83600006e+01,0
"04","014","999","0132",5,413,1.32000005e+00,0
"04","014","999","0135",1,18004,5.73600006e+01,0
"04","014","999","0137",4,699,2.23000002e+00,0
"04","014","999","0510",2,6112,1.94699993e+01,0
"04","015","999","0063",6,86,9.59999979e-01,0
"04","015","999","0131",2,2711,3.02800007e+01,0
"04","015","999","0132",5,92,1.02999997e+00,0
"04","015","999","0135",1,3231,3.60900002e+01,0
"04","015","999","0137",4,178,1.99000001e+00,0
"04","015","999","0510",3,2655,2.96499996e+01,0
"04","016","999","0063",6,1265,1.82000005e+00,0
"04","016","999","0131",3,12670,1.82199993e+01,0
"04","016","999","0132",5,1555,2.24000001e+00,0
"04","016","999","0135",1,38737,5.56899986e+01,0
"04","016","999","0137",4,2156,3.09999990e+00,0
"04","016","999","0510",2,13174,1.89400005e+01,0
"04","017","999","0063",4,892,3.77999997e+00,0
"04","017","999","0131",3,3839,1.62800007e+01,0
"04","017","999","0132",5,479,2.02999997e+00,0
"04","017","999","0135",1,11632,4.93300018e+01,0
"04","017","999","0137",6,453,1.91999996e+00,0
"04","017","999","0510",2,6287,2.66599998e+01,0
"04","018","999","0063",4,1054,4.34000015e+00,0
"04","018","999","0131",3,5772,2.37800007e+01,0
"04","018","999","0132",6,445,1.83000004e+00,0
"04","018","999","0135",1,9441,3.89000015e+01,0
"04","018","999","0137",5,741,3.04999995e+00,0
"04","018","999","0510",2,6819,2.80900002e+01,0
"04","019","999","0063",4,1838,5.30000019e+00,0
"04","019","999","0131",2,10578,3.05000000e+01,0
"04","019","999","0132",6,771,2.22000003e+00,0
"04","019","999","0135",1,11897,3.43100014e+01,0
"04","019","999","0137",5,1178,3.40000010e+00,0
"04","019","999","0510",3,8418,2.42700005e+01,0
"04","020","999","0063",6,2339,1.73000002e+00,0
"04","020","999","0131",3,23504,1.74300003e+01,0
"04","020","999","0132",5,3299,2.45000005e+00,0
