vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_forCodigo,ordenPartidos,votVotosFormula,votPorcenVotosFormula
"04","017","999","0132",5,388,1.63000000e+00
"04","017","999","0133",4,895,3.75999999e+00
"04","017","999","0135",1,11892,4.99599991e+01
"04","017","999","0137",6,372,1.55999994e+00
"04","017","999","0138",2,6309,2.65000000e+01
"04","018","999","0131",3,6081,2.43899994e+01
"04","018","999","0132",6,340,1.36000001e+00
"04","018","999","0133",4,1071,4.30000019e+00
"04","018","999","0135",1,10111,4.05499992e+01
"04","018","999","0137",5,554,2.22000003e+00
"04","018","999","0138",2,6776,2.71800003e+01
"04","019","999","0131",2,11204,3.16200008e+01
"04","019","999","0132",6,598,1.69000006e+00
"04","019","999","0133",4,1859,5.25000000e+00
"04","019","999","0135",1,12634,3.56500015e+01
"04","019","999","0137",5,905,2.54999995e+00
"04","019","999","0138",3,8237,2.32399998e+01
"04","020","999","0131",3,24429,1.78700008e+01
"04","020","999","0132",5,2535,1.85000002e+00
"04","020","999","0133",6,2289,1.66999996e+00
"04","020","999","0135",1,66598,4.87200012e+01
"04","020","999","0137",4,2646,1.94000006e+00
"04","020","999","0138",2,38186,2.79400005e+01
"04","021","999","0131",3,11942,1.75599995e+01
"04","021","999","0132",6,1284,1.88999999e+00
"04","021","999","0133",5,1532,2.25000000e+00
"04","021","999","0135",1,36968,5.43600006e+01
"04","021","999","0137",4,2239,3.28999996e+00
"04","021","999","0138",2,14043,2.06499996e+01
"04","022","999","0131",2,918,3.24500008e+01
"04","022","999","0132",5,24,8.50000024e-01
"04","022","999","0133",6,22,7.79999971e-01
"04","022","999","0135",1,965,3.41100006e+01
"04","022","999","0137",4,34,1.20000005e+00
"04","022","999","0138",3,866,3.06100006e+01
"04","023","999","0131",3,14580,1.90799999e+01
"04","023","999","0132",6,1445,1.88999999e+00
"04","023","999","0133",4,2027,2.65000010e+00
"04","023","999","0135",1,38804,5.07700005e+01
"04","023","999","0137",5,1663,2.18000007e+00
"04","023","999","0138",2,17913,2.34400005e+01
"04","024","999","0131",2,3089,2.44699993e+01
"04","024","999","0132",6,119,9.39999998e-01
"04","024","999","0133",4,154,1.22000003e+00
"04","024","999","0135",1,7225,5.72299995e+01
"04","024","999","0137",5,140,1.11000001e+00
"04","024","999","0138",3,1897,1.50299997e+01
"04","025","999","0131",2,2856,3.26800003e+01
"04","025","999","0132",5,90,1.02999997e+00
"04","025","999","0133",6,88,1.00999999e+00
"04","025","999","0135",1,3476,3.97700005e+01
"04","025","999","0137",4,114,1.29999995e+00
"04","025","999","0138",3,2116,2.42099991e+01
"04","026","999","0131",3,15726,2.29300003e+01
"04","026","999","0132",5,1187,1.73000002e+00
"04","026","999","0133",4,1276,1.86000001e+00
"04","026","999","0135",1,32837,4.78800011e+01
"04","026","999","0137",6,962,1.39999998e+00
"04","026","999","0138",2,16600,2.42000008e+01
"04","999","999","0131",3,412263,1.92099991e+01
"04","999","999","0132",6,38768,1.80999994e+00
"04","999","999","0133",5,46125,2.15000010e+00
"04","999","999","0135",1,1142493,5.32400017e+01
"04","999","999","0137",4,68478,3.19000006e+00
"04","999","999","0138",2,437791,2.03999996e+01
"05","001","999","0131",1,93217,4.18100014e+01
"05","001","999","0132",5,3058,1.37000000e+00
"05","001","999","0133",6,1126,5.09999990e-01
"05","001","999","0135",2,84205,3.77700005e+01
"05","001","999","0137",4,3290,1.48000002e+00
"05","001","999","0138",3,38037,1.70599995e+01
"05","002","999","0131",1,33038,6.03199997e+01
"05","002","999","0132",4,547,1.00000000e+00
"05","002","999","0133",6,182,3.30000013e-01
"05","002","999","0135",2,13370,2.44099998e+01
"05","002","999","0137",5,417,7.59999990e-01
"05","002","999","0138",3,7221,1.31800003e+01
"05","003","999","0131",1,13538,5.06300011e+01
"05","003","999","0132",5,278,1.03999996e+00
"05","003","999","0133",6,170,6.39999986e-01
"05","003","999","0135",2,8558,3.20000000e+01
"05","003","999","0137",4,344,1.28999996e+00
"05","003","999","0138",3,3853,1.44099998e+01
"05","004","999","0131",1,13487,5.23499985e+01
"05","004","999","0132",4,281,1.09000003e+00
"05","004","999","0133",6,123,4.79999989e-01
"05","004","999","0135",2,8677,3.36800003e+01
"05","004","999","0137",5,279,1.08000004e+00
"05","004","999","0138",3,2917,1.13199997e+01
"05","005","999","0131",1,10761,5.44900017e+01
"05","005","999","0132",5,168,8.50000024e-01
"05","005","999","0133",6,119,6.00000024e-01
"05","005","999","0135",2,5706,2.88899994e+01
"05","005","999","0137",4,184,9.30000007e-01
"05","005","999","0138",3,2812,1.42399998e+01
"05","006","999","0131",1,12115,6.68600006e+01
"05","006","999","0132",4,112,6.20000005e-01
"05","006","999","0133",6,61,3.40000004e-01
"05","006","999","0135",2,4413,2.43500004e+01
"05","006","999","0137",5,71,3.89999986e-01
"05","006","999","0138",3,1348,7.44000006e+00
"05","007","999","0131",1,17558,4.80499992e+01
"05","007","999","0132",6,389,1.05999994e+00
"05","007","999","0133",5,424,1.15999997e+00
"05","007","999","0135",2,11426,3.12700005e+01
"05","007","999","0137",4,483,1.32000005e+00
"05","007","999","0138",3,6261,1.71299992e+01
"05","008","999","0131",1,15619,5.32700005e+01
"05","008","999","0132",5,292,1.00000000e+00
"05","008","999","0133",6,264,8.99999976e-01
"05","008","999","0135",2,7866,2.68299999e+01
"05","008","999","0137",4,362,1.23000002e+00
"05","008","999","0138",3,4919,1.67800007e+01
"05","009","999","0131",1,9827,4.53499985e+01
"05","009","999","0132",4,237,1.09000003e+00
"05","009","999","0133",6,155,7.20000029e-01
"05","009","999","0135",2,6685,3.08500004e+01
"05","009","999","0137",5,233,1.08000004e+00
"05","009","999","0138",3,4530,2.09099998e+01
"05","010","999","0131",1,6864,5.88300018e+01
"05","010","999","0132",5,76,6.49999976e-01
"05","010","999","0133",6,54,4.60000008e-01
"05","010","999","0135",2,2851,2.44300003e+01
"05","010","999","0137",4,85,7.30000019e-01
"05","010","999","0138",3,1738,1.48999996e+01
"05","011","999","0131",1,13384,5.68899994e+01
"05","011","999","0132",4,220,9.39999998e-01
"05","011","999","0133",6,112,4.79999989e-01
"05","011","999","0135",2,5808,2.46900005e+01
"05","011","999","0137",5,202,8.60000014e-01
"05","011","999","0138",3,3802,1.61599998e+01
"05","012","999","0131",1,4474,4.87400017e+01
"05","012","999","0132",4,77,8.39999974e-01
"05","012","999","0133",6,13,1.40000001e-01
"05","012","999","0135",2,2976,3.24199982e+01
"05","012","999","0137",5,40,4.39999998e-01
"05","012","999","0138",3,1599,1.74200001e+01
"05","013","999","0131",1,8169,6.78799973e+01
"05","013","999","0132",5,49,4.09999996e-01
"05","013","999","0133",6,34,2.80000001e-01
"05","013","999","0135",2,2655,2.20599995e+01
"05","013","999","0137",4,83,6.89999998e-01
"05","013","999","0138",3,1045,8.68000031e+00
"05","014","999","0131",1,5615,5.69300003e+01
"05","014","999","0132",6,51,5.19999981e-01
"05","014","999","0133",5,52,5.29999971e-01
"05","014","999","0135",2,2925,2.96599998e+01
"05","014","999","0137",4,78,7.90000021e-01
"05","014","999","0138",3,1142,1.15799999e+01
"05","015","999","0131",1,8236,5.95000000e+01
"05","015","999","0132",4,107,7.69999981e-01
"05","015","999","0133",6,61,4.39999998e-01
"05","015","999","0135",2,3500,2.52800007e+01
"05","015","999","0137",5,79,5.69999993e-01
"05","015","999","0138",3,1860,1.34399996e+01
"05","016","999","0131",1,3769,5.37000008e+01
"05","016","999","0132",4,48,6.80000007e-01
"05","016","999","0133",6,43,6.10000014e-01
"05","016","999","0135",2,2204,3.13999996e+01
"05","016","999","0137",5,45,6.39999986e-01
"05","016","999","0138",3,910,1.29600000e+01
"05","017","999","0131",1,7116,5.87700005e+01
"05","017","999","0132",4,91,7.50000000e-01
"05","017","999","0133",6,73,6.00000024e-01
"05","017","999","0135",2,3254,2.68700008e+01
"05","017","999","0137",5,77,6.39999986e-01
"05","017","999","0138",3,1497,1.23599997e+01
"05","018","999","0131",1,3900,5.94000015e+01
"05","018","999","0132",5,23,3.49999994e-01
"05","018","999","0133",6,19,2.89999992e-01
"05","018","999","0135",2,1884,2.86900005e+01
"05","018","999","0137",4,31,4.69999999e-01
"05","018","999","0138",3,709,1.08000002e+01
"05","019","999","0131",1,10537,5.19000015e+01
"05","019","999","0132",5,188,9.30000007e-01
"05","019","999","0133",6,111,5.50000012e-01
"05","019","999","0135",2,5696,2.80599995e+01
"05","019","999","0137",4,211,1.03999996e+00
"05","019","999","0138",3,3558,1.75300007e+01
"05","020","999","0131",1,3137,5.66100006e+01
"05","020","999","0132",5,30,5.40000021e-01
"05","020","999","0133",6,20,3.60000014e-01
"05","020","999","0135",2,1656,2.98899994e+01
"05","020","999","0137",4,42,7.59999990e-01
"05","020","999","0138",3,656,1.18400002e+01
"05","021","999","0131",2,4479,4.14300003e+01
"05","021","999","0132",5,94,8.70000005e-01
"05","021","999","0133",6,59,5.50000012e-01
"05","021","999","0135",1,4541,4.20000000e+01
"05","021","999","0137",4,101,9.30000007e-01
"05","021","999","0138",3,1537,1.42200003e+01
"05","022","999","0131",1,2716,5.68400002e+01
"05","022","999","0132",4,24,5.00000000e-01
"05","022","999","0133",6,22,4.60000008e-01
"05","022","999","0135",2,1158,2.42399998e+01
"05","022","999","0137",5,24,5.00000000e-01
"05","022","999","0138",3,834,1.74599991e+01
"05","023","999","0131",1,4375,6.47900009e+01
"05","023","999","0132",5,41,6.10000014e-01
"05","023","999","0133",6,31,4.60000008e-01
"05","023","999","0135",2,1628,2.41100006e+01
"05","023","999","0137",4,49,7.30000019e-01
"05","023","999","0138",3,629,9.31000042e+00
"05","024","999","0131",1,3457,5.61199989e+01
"05","024","999","0132",4,46,7.50000000e-01
"05","024","999","0133",6,12,1.89999998e-01
"05","024","999","0135",2,2035,3.30400009e+01
"05","024","999","0137",5,36,5.79999983e-01
"05","024","999","0138",3,574,9.31999969e+00
"05","025","999","0131",1,1238,6.69899979e+01
"05","025","999","0132",4,11,6.00000024e-01
"05","025","999","0133",5,1,5.00000007e-02
"05","025","999","0135",2,468,2.53199997e+01
"05","025","999","0137",6,1,5.00000007e-02
"05","025","999","0138",3,129,6.98000002e+00
"05","999","999","0131",1,310626,5.02900009e+01
"05","999","999","0132",5,6538,1.05999994e+00
"05","999","999","0133",6,3341,5.40000021e-01
"05","999","999","0135",2,196145,3.17600002e+01
"05","999","999","0137",4,6847,1.11000001e+00
"05","999","999","0138",3,94117,1.52399998e+01
"06","001","999","0131",1,115275,4.66899986e+01
"06","001","999","0132",5,3704,1.50000000e+00
"06","001","999","0133",6,1699,6.89999998e-01
"06","001","999","0135",2,75670,3.06499996e+01
"06","001","999","0137",4,5729,2.31999993e+00
"06","001","999","0138",3,44816,1.81499996e+01
"06","002","999","0131",1,4460,5.66899986e+01
"06","002","999","0132",5,66,8.39999974e-01
"06","002","999","0133",6,54,6.89999998e-01
"06","002","999","0135",2,1963,2.49500008e+01
"06","002","999","0137",4,92,1.16999996e+00
"06","002","999","0138",3,1233,1.56700001e+01
"06","003","999","0131",1,4778,5.86500015e+01
"06","003","999","0132",5,80,9.80000019e-01
"06","003","999","0133",6,58,7.09999979e-01
"06","003","999","0135",2,1919,2.35499992e+01
"06","003","999","0137",4,150,1.84000003e+00
"06","003","999","0138",3,1162,1.42600002e+01
"06","004","999","0131",1,5327,6.18400002e+01
"06","004","999","0132",6,69,8.00000012e-01
"06","004","999","0133",5,86,1.00000000e+00
"06","004","999","0135",2,1822,2.11499996e+01
"06","004","999","0137",4,90,1.03999996e+00
"06","004","999","0138",3,1220,1.41599998e+01
"06","005","999","0131",1,6858,6.54100037e+01
"06","005","999","0132",6,50,4.79999989e-01
"06","005","999","0133",5,61,5.79999983e-01
"06","005","999","0135",2,2026,1.93199997e+01
"06","005","999","0137",4,69,6.60000026e-01
"06","005","999","0138",3,1421,1.35500002e+01
"06","006","999","0131",1,3832,6.20800018e+01
"06","006","999","0132",6,31,5.00000000e-01
"06","006","999","0133",5,38,6.20000005e-01
"06","006","999","0135",2,1639,2.65499992e+01
"06","006","999","0137",4,51,8.29999983e-01
"06","006","999","0138",3,582,9.43000031e+00
"06","007","999","0131",1,10486,6.40199966e+01
"06","007","999","0132",5,112,6.80000007e-01
"06","007","999","0133",6,91,5.60000002e-01
"06","007","999","0135",2,2796,1.70699997e+01
"06","007","999","0137",4,132,8.10000002e-01
"06","007","999","0138",3,2762,1.68600006e+01
"06","008","999","0131",1,21811,6.16599998e+01
"06","008","999","0132",5,281,7.90000021e-01
"06","008","999","0133",6,231,6.49999976e-01
"06","008","999","0135",2,8981,2.53899994e+01
"06","008","999","0137",4,303,8.60000014e-01
"06","008","999","0138",3,3766,1.06499996e+01
"06","009","999","0131",1,1476,7.84300003e+01
"06","009","999","0132",4,13,6.89999998e-01
"06","009","999","0133",5,12,6.39999986e-01
"06","009","999","0135",2,231,1.22700005e+01
"06","009","999","0137",6,12,6.39999986e-01
"06","009","999","0138",3,138,7.32999992e+00
"06","010","999","0131",1,5757,6.78199997e+01
"06","010","999","0132",5,63,7.40000010e-01
"06","010","999","0133",6,34,4.00000006e-01
"06","010","999","0135",2,1705,2.00799999e+01
"06","010","999","0137",4,64,7.50000000e-01
"06","010","999","0138",3,866,1.01999998e+01
"06","011","999","0131",1,18318,5.26500015e+01
"06","011","999","0132",5,360,1.02999997e+00
"06","011","999","0133",6,351,1.00999999e+00
"06","011","999","0135",2,9790,2.81399994e+01
"06","011","999","0137",4,428,1.23000002e+00
"06","011","999","0138",3,5547,1.59399996e+01
"06","012","999","0131",1,8738,6.96999969e+01
"06","012","999","0132",6,58,4.60000008e-01
"06","012","999","0133",5,66,5.29999971e-01
"06","012","999","0135",2,2440,1.94599991e+01
"06","012","999","0137",4,70,5.60000002e-01
"06","012","999","0138",3,1164,9.28999996e+00
"06","013","999","0131",1,24733,4.47000008e+01
"06","013","999","0132",5,640,1.15999997e+00
"06","013","999","0133",6,515,9.30000007e-01
"06","013","999","0135",2,20782,3.75600014e+01
"06","013","999","0137",4,745,1.35000002e+00
"06","013","999","0138",3,7915,1.43100004e+01
"06","014","999","0131",1,9775,5.16599998e+01
"06","014","999","0132",6,166,8.79999995e-01
"06","014","999","0133",4,238,1.25999999e+00
"06","014","999","0135",2,5608,2.96399994e+01
"06","014","999","0137",5,229,1.21000004e+00
"06","014","999","0138",3,2906,1.53599997e+01
"06","015","999","0131",1,10203,6.34700012e+01
"06","015","999","0132",6,131,8.10000002e-01
"06","015","999","0133",4,172,1.07000005e+00
"06","015","999","0135",2,3650,2.27099991e+01
"06","015","999","0137",5,133,8.29999983e-01
"06","015","999","0138",3,1786,1.11099997e+01
"06","016","999","0131",1,7323,5.24700012e+01
"06","016","999","0132",4,94,6.70000017e-01
"06","016","999","0133",6,88,6.29999995e-01
"06","016","999","0135",2,4352,3.11800003e+01
"06","016","999","0137",5,92,6.60000026e-01
"06","016","999","0138",3,2007,1.43800001e+01
"06","017","999","0131",1,9032,6.92900009e+01
"06","017","999","0132",5,71,5.40000021e-01
"06","017","999","0133",6,62,4.79999989e-01
"06","017","999","0135",2,2540,1.94899998e+01
"06","017","999","0137",4,82,6.29999995e-01
"06","017","999","0138",3,1248,9.56999969e+00
"06","018","999","0131",1,4536,6.95599976e+01
"06","018","999","0132",6,19,2.89999992e-01
"06","018","999","0133",5,30,4.60000008e-01
"06","018","999","0135",2,1321,2.02600002e+01
"06","018","999","0137",4,45,6.89999998e-01
"06","018","999","0138",3,570,8.73999977e+00
"06","019","999","0131",1,9016,5.19500008e+01
"06","019","999","0132",4,119,6.89999998e-01
"06","019","999","0133",6,80,4.60000008e-01
"06","019","999","0135",2,6037,3.47900009e+01
"06","019","999","0137",5,107,6.20000005e-01
"06","019","999","0138",3,1995,1.15000000e+01
"06","020","999","0131",1,9356,4.96800003e+01
"06","020","999","0132",4,173,9.20000017e-01
"06","020","999","0133",6,144,7.59999990e-01
"06","020","999","0135",2,6449,3.42400017e+01
"06","020","999","0137",5,159,8.39999974e-01
"06","020","999","0138",3,2551,1.35500002e+01
"06","021","999","0131",1,7707,5.82799988e+01
"06","021","999","0132",4,74,5.60000002e-01
"06","021","999","0133",6,71,5.40000021e-01
"06","021","999","0135",2,3902,2.95100002e+01
"06","021","999","0137",5,73,5.50000012e-01
"06","021","999","0138",3,1397,1.05600004e+01
"06","022","999","0131",1,2229,5.58899994e+01
"06","022","999","0132",4,27,6.80000007e-01
"06","022","999","0133",5,24,6.00000024e-01
"06","022","999","0135",2,1263,3.16700001e+01
"06","022","999","0137",6,20,5.00000000e-01
"06","022","999","0138",3,425,1.06599998e+01
"06","023","999","0131",1,3783,5.53100014e+01
"06","023","999","0132",5,39,5.69999993e-01
"06","023","999","0133",6,29,4.19999987e-01
"06","023","999","0135",2,2084,3.04699993e+01
"06","023","999","0137",4,40,5.79999983e-01
"06","023","999","0138",3,865,1.26499996e+01
"06","024","999","0131",1,12935,6.70100021e+01
"06","024","999","0132",5,100,5.19999981e-01
"06","024","999","0133",6,100,5.19999981e-01
"06","024","999","0135",2,4476,2.31900005e+01
"06","024","999","0137",4,122,6.29999995e-01
"06","024","999","0138",3,1570,8.13000011e+00
"06","025","999","0131",1,26537,6.70599976e+01
"06","025","999","0132",4,326,8.19999993e-01
"06","025","999","0133",5,253,6.39999986e-01
"06","025","999","0135",2,7743,1.95699997e+01
"06","025","999","0137",6,225,5.69999993e-01
"06","025","999","0138",3,4488,1.13400002e+01
"06","999","999","0131",1,344281,5.37400017e+01
"06","999","999","0132",5,6866,1.07000005e+00
"06","999","999","0133",6,4587,7.20000029e-01
"06","999","999","0135",2,181189,2.82800007e+01
"06","999","999","0137",4,9262,1.45000005e+00
"06","999","999","0138",3,94400,1.47399998e+01
"07","001","999","0131",1,26533,3.78800011e+01
"07","001","999","0132",5,1812,2.58999991e+00
"07","001","999","0133",6,733,1.04999995e+00
"07","001","999","0135",3,15793,2.25499992e+01
"07","001","999","0137",4,2645,3.77999997e+00
"07","001","999","0138",2,22529,3.21599998e+01
"07","002","999","0131",1,17962,4.18499985e+01
"07","002","999","0132",5,1404,3.26999998e+00
"07","002","999","0133",6,361,8.39999974e-01
"07","002","999","0135",3,8781,2.04599991e+01
"07","002","999","0137",4,1453,3.39000010e+00
"07","002","999","0138",2,12954,3.01900005e+01
"07","003","999","0131",1,239,6.69499969e+01
"07","003","999","0132",4,5,1.39999998e+00
"07","003","999","0133",5,3,8.39999974e-01
"07","003","999","0135",3,43,1.20400000e+01
"07","003","999","0137",6,3,8.39999974e-01
"07","003","999","0138",2,64,1.79300003e+01
"07","004","999","0131",1,297,6.57099991e+01
"07","004","999","0132",4,4,8.79999995e-01
"07","004","999","0133",5,4,8.79999995e-01
"07","004","999","0135",3,65,1.43800001e+01
"07","004","999","0137",6,2,4.39999998e-01
"07","004","999","0138",2,80,1.77000008e+01
"07","005","999","0131",1,7699,5.75999985e+01
"07","005","999","0132",5,274,2.04999995e+00
"07","005","999","0133",6,85,6.39999986e-01
"07","005","999","0135",3,2141,1.60200005e+01
"07","005","999","0137",4,642,4.80000019e+00
"07","005","999","0138",2,2525,1.88899994e+01
"07","006","999","0131",1,8219,3.56100006e+01
"07","006","999","0132",5,774,3.34999990e+00
"07","006","999","0133",6,236,1.01999998e+00
"07","006","999","0135",3,5828,2.52500000e+01
"07","006","999","0137",4,1138,4.92999983e+00
"07","006","999","0138",2,6887,2.98400002e+01
"07","007","999","0131",1,935,6.32200012e+01
"07","007","999","0132",5,13,8.79999995e-01
"07","007","999","0133",6,6,4.09999996e-01
"07","007","999","0135",3,204,1.37900000e+01
"07","007","999","0137",4,24,1.62000000e+00
"07","007","999","0138",2,297,2.00799999e+01
"07","008","999","0131",1,1545,5.63699989e+01
"07","008","999","0132",5,15,5.50000012e-01
"07","008","999","0133",6,12,4.39999998e-01
"07","008","999","0135",3,433,1.58000002e+01
"07","008","999","0137",4,31,1.13000000e+00
"07","008","999","0138",2,705,2.57199993e+01
"07","009","999","0131",2,322,3.51899986e+01
"07","009","999","0132",6,6,6.60000026e-01
"07","009","999","0133",4,14,1.52999997e+00
"07","009","999","0135",3,122,1.33299999e+01
"07","009","999","0137",5,12,1.30999994e+00
"07","009","999","0138",1,439,4.79799995e+01
"07","010","999","0131",1,246,6.05900002e+01
"07","010","999","0132",6,0,0.00000000e+00
"07","010","999","0133",5,1,2.50000000e-01
"07","010","999","0135",3,16,3.94000006e+00
"07","010","999","0137",4,2,4.90000010e-01
"07","010","999","0138",2,141,3.47299995e+01
"07","011","999","0131",1,523,5.74700012e+01
"07","011","999","0132",4,20,2.20000005e+00
"07","011","999","0133",6,5,5.50000012e-01
"07","011","999","0135",3,94,1.03299999e+01
"07","011","999","0137",5,12,1.32000005e+00
"07","011","999","0138",2,256,2.81299992e+01
"07","012","999","0131",1,2802,4.41699982e+01
"07","012","999","0132",5,101,1.59000003e+00
"07","012","999","0133",6,59,9.30000007e-01
"07","012","999","0135",3,1312,2.06800003e+01
"07","012","999","0137",4,123,1.94000006e+00
"07","012","999","0138",2,1946,3.06800003e+01
"07","013","999","0131",1,1865,6.05900002e+01
"07","013","999","0132",5,30,9.70000029e-01
"07","013","999","0133",6,20,6.49999976e-01
"07","013","999","0135",3,442,1.43599997e+01
"07","013","999","0137",4,57,1.85000002e+00
"07","013","999","0138",2,664,2.15699997e+01
"07","014","999","0131",1,2714,4.49500008e+01
"07","014","999","0132",4,178,2.95000005e+00
"07","014","999","0133",6,61,1.00999999e+00
"07","014","999","0135",3,1198,1.98400002e+01
"07","014","999","0137",5,103,1.71000004e+00
"07","014","999","0138",2,1784,2.95499992e+01
"07","015","999","0131",1,43083,4.12200012e+01
"07","015","999","0132",5,3683,3.51999998e+00
"07","015","999","0133",6,1069,1.01999998e+00
"07","015","999","0135",3,22664,2.16800003e+01
"07","015","999","0137",4,3852,3.69000006e+00
"07","015","999","0138",2,30165,2.88600006e+01
"07","999","999","0131",1,114984,4.15600014e+01
"07","999","999","0132",5,8319,3.00999999e+00
"07","999","999","0133",6,2669,9.59999979e-01
"07","999","999","0135",3,59136,2.13799992e+01
"07","999","999","0137",4,10099,3.65000010e+00
"07","999","999","0138",2,81436,2.94400005e+01
"08","001","999","0131",2,67191,3.32700005e+01
"08","001","999","0132",4,6486,3.21000004e+00
"08","001","999","0133",6,2112,1.04999995e+00
"08","001","999","0135",1,83714,4.14500008e+01
"08","001","999","0137",5,3844,1.89999998e+00
"08","001","999","0138",3,38618,1.91200008e+01
"08","003","999","0131",1,19168,4.76500015e+01
"08","003","999","0132",4,385,9.59999979e-01
"08","003","999","0133",6,290,7.20000029e-01
"08","003","999","0135",2,15028,3.73600006e+01
"08","003","999","0137",5,377,9.39999998e-01
"08","003","999","0138",3,4976,1.23699999e+01
"08","004","999","0131",2,9786,3.34099998e+01
"08","004","999","0132",4,467,1.59000003e+00
"08","004","999","0133",6,325,1.11000001e+00
"08","004","999","0135",1,13418,4.57999992e+01
"08","004","999","0137",5,436,1.49000001e+00
"08","004","999","0138",3,4862,1.66000004e+01
"08","005","999","0131",2,8137,3.84099998e+01
"08","005","999","0132",4,376,1.76999998e+00
"08","005","999","0133",6,172,8.10000002e-01
"08","005","999","0135",1,9646,4.55299988e+01
"08","005","999","0137",5,227,1.07000005e+00
"08","005","999","0138",3,2627,1.23999996e+01
"08","006","999","0131",2,8099,3.60600014e+01
"08","006","999","0132",4,286,1.26999998e+00
"08","006","999","0133",6,170,7.59999990e-01
"08","006","999","0135",1,8559,3.81100006e+01
"08","006","999","0137",5,218,9.70000029e-01
"08","006","999","0138",3,5129,2.28400002e+01
"08","007","999","0131",2,11142,3.33300018e+01
"08","007","999","0132",5,508,1.51999998e+00
"08","007","999","0133",6,392,1.16999996e+00
"08","007","999","0135",1,14408,4.30999985e+01
"08","007","999","0137",4,639,1.90999997e+00
"08","007","999","0138",3,6341,1.89699993e+01
"08","008","999","0131",2,6263,3.75299988e+01
"08","008","999","0132",4,259,1.54999995e+00
"08","008","999","0133",6,181,1.08000004e+00
"08","008","999","0135",1,6847,4.10299988e+01
"08","008","999","0137",5,238,1.42999995e+00
"08","008","999","0138",3,2900,1.73799992e+01
"08","009","999","0131",1,21956,3.61199989e+01
"08","009","999","0132",4,1661,2.73000002e+00
"08","009","999","0133",6,696,1.14999998e+00
"08","009","999","0135",2,21752,3.57900009e+01
"08","009","999","0137",5,1528,2.50999999e+00
"08","009","999","0138",3,13192,2.17000008e+01
"08","010","999","0131",2,24589,3.29900017e+01
"08","010","999","0132",4,1945,2.60999990e+00
"08","010","999","0133",6,875,1.16999996e+00
"08","010","999","0135",1,28305,3.79700012e+01
"08","010","999","0137",5,1549,2.07999992e+00
"08","010","999","0138",3,17282,2.31800003e+01
"08","011","999","0131",1,4256,4.98600006e+01
"08","011","999","0132",5,71,8.29999983e-01
"08","011","999","0133",6,56,6.60000026e-01
"08","011","999","0135",2,2840,3.32700005e+01
"08","011","999","0137",4,83,9.70000029e-01
"08","011","999","0138",3,1230,1.44099998e+01
"08","012","999","0131",2,9703,3.40299988e+01
"08","012","999","0132",5,329,1.14999998e+00
"08","012","999","0133",6,188,6.60000026e-01
"08","012","999","0135",3,7011,2.45900002e+01
"08","012","999","0137",4,485,1.70000005e+00
"08","012","999","0138",1,10795,3.78600006e+01
"08","013","999","0131",1,47364,4.55999985e+01
"08","013","999","0132",5,1600,1.53999996e+00
"08","013","999","0133",6,993,9.59999979e-01
"08","013","999","0135",2,29532,2.84300003e+01
"08","013","999","0137",4,2000,1.92999995e+00
"08","013","999","0138",3,22374,2.15400009e+01
"08","014","999","0131",1,8898,5.03600006e+01
"08","014","999","0132",5,179,1.00999999e+00
"08","014","999","0133",6,89,5.00000000e-01
"08","014","999","0135",2,6781,3.83800011e+01
"08","014","999","0137",4,278,1.57000005e+00
"08","014","999","0138",3,1443,8.17000008e+00
"08","015","999","0131",1,13715,3.67099991e+01
"08","015","999","0132",4,746,2.00000000e+00
"08","015","999","0133",6,382,1.01999998e+00
"08","015","999","0135",2,12760,3.41500015e+01
"08","015","999","0137",5,730,1.95000005e+00
"08","015","999","0138",3,9032,2.41700001e+01
"08","016","999","0131",1,4679,5.15000000e+01
"08","016","999","0132",6,55,6.10000014e-01
"08","016","999","0133",5,117,1.28999996e+00
"08","016","999","0135",2,2102,2.31299992e+01
"08","016","999","0137",4,120,1.32000005e+00
"08","016","999","0138",3,2013,2.21499996e+01
"08","017","999","0131",2,16576,3.76500015e+01
"08","017","999","0132",5,438,9.90000010e-01
"08","017","999","0133",6,302,6.89999998e-01
"08","017","999","0135",1,21081,4.78800011e+01
"08","017","999","0137",4,556,1.25999999e+00
"08","017","999","0138",3,5074,1.15200005e+01
"08","018","999","0131",1,4498,4.03800011e+01
"08","018","999","0132",4,139,1.25000000e+00
"08","018","999","0133",6,104,9.30000007e-01
"08","018","999","0135",2,3920,3.51899986e+01
"08","018","999","0137",5,134,1.20000005e+00
"08","018","999","0138",3,2344,2.10400009e+01
"08","999","999","0131",2,286020,3.75999985e+01
"08","999","999","0132",4,15930,2.08999991e+00
"08","999","999","0133",6,7444,9.80000019e-01
"08","999","999","0135",1,287704,3.78199997e+01
"08","999","999","0137",5,13442,1.76999998e+00
"08","999","999","0138",3,150232,1.97500000e+01
"09","001","999","0131",1,74036,5.49000015e+01
"09","001","999","0132",5,789,5.89999974e-01
"09","001","999","0133",6,369,2.70000011e-01
"09","001","999","0135",3,27679,2.05300007e+01
"09","001","999","0137",4,1850,1.37000000e+00
"09","001","999","0138",2,30130,2.23400002e+01
"09","002","999","0131",1,8696,7.69000015e+01
"09","002","999","0132",6,6,5.00000007e-02
"09","002","999","0133",4,44,3.89999986e-01
"09","002","999","0135",3,1177,1.04099998e+01
