pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","037","999",73,67,9.17799988e+01,18561,9.93300018e+01,18106,9.68899994e+01,455,2.43000007e+00,114,6.10000014e-01,12,7.00000003e-02,24619,18687,7.59000015e+01,,,,8.29899979e+01,"0133",204,1.13000000e+00
"02","038","999",834,775,9.29300003e+01,223653,9.94000015e+01,216068,9.60299988e+01,7585,3.36999989e+00,1222,5.40000021e-01,118,5.99999987e-02,289493,224993,7.77200012e+01,,,,8.36399994e+01,"0133",2025,9.39999998e-01
"02","039","999",99,95,9.59599991e+01,25546,9.94599991e+01,24939,9.70999985e+01,607,2.35999990e+00,121,4.69999999e-01,17,7.00000003e-02,33397,25684,7.69100037e+01,,,,7.96299973e+01,"0133",218,8.70000005e-01
"02","040","999",26,25,9.61500015e+01,6792,9.99000015e+01,6462,9.50400009e+01,330,4.84999990e+00,7,1.00000001e-01,0,0.00000000e+00,8244,6799,8.24700012e+01,,,,8.61200027e+01,"0133",31,4.79999989e-01
"02","041","999",43,43,1.00000000e+02,12124,9.95599976e+01,11891,9.76500015e+01,233,1.90999997e+00,48,3.89999986e-01,5,5.00000007e-02,14165,12177,8.59700012e+01,,,,8.59700012e+01,"0137",137,1.14999998e+00
"02","042","999",47,47,1.00000000e+02,13018,9.97500000e+01,12635,9.68099976e+01,383,2.93000007e+00,28,2.09999993e-01,5,5.00000007e-02,15226,13051,8.57200012e+01,,,,8.57200012e+01,"0133",98,7.79999971e-01
"02","043","999",9,9,1.00000000e+02,2106,9.98099976e+01,2024,9.59199982e+01,82,3.89000010e+00,4,1.89999998e-01,0,0.00000000e+00,2457,2110,8.58799973e+01,,,,8.58799973e+01,"0133",7,3.49999994e-01
"02","044","999",31,30,9.67699966e+01,7657,9.92500000e+01,7340,9.51399994e+01,317,4.11000013e+00,57,7.40000010e-01,1,9.99999978e-03,9360,7715,8.24300003e+01,,,,8.56200027e+01,"0133",44,6.00000024e-01
"02","045","999",37,35,9.45899963e+01,9777,9.95599976e+01,9556,9.73099976e+01,221,2.25000000e+00,38,3.89999986e-01,5,5.00000007e-02,12312,9820,7.97600021e+01,,,,8.45699997e+01,"0133",67,6.99999988e-01
"02","046","999",12,11,9.16699982e+01,2817,9.95400009e+01,2727,9.63600006e+01,90,3.18000007e+00,11,3.89999986e-01,2,7.00000003e-02,3660,2830,7.73199997e+01,,,,8.54700012e+01,"0133",18,6.60000026e-01
"02","047","999",51,49,9.60800018e+01,13127,9.94899979e+01,12747,9.66100006e+01,380,2.88000011e+00,64,4.90000010e-01,3,1.99999996e-02,16849,13194,7.83099976e+01,,,,8.16999969e+01,"0133",88,6.89999998e-01
"02","048","999",34,32,9.41200027e+01,8384,9.98300018e+01,8183,9.74400024e+01,201,2.39000010e+00,8,1.00000001e-01,6,7.00000003e-02,10200,8398,8.23300018e+01,,,,8.83899994e+01,"0133",52,6.39999986e-01
"02","049","999",30,29,9.66699982e+01,7808,9.95500031e+01,7555,9.63300018e+01,253,3.23000002e+00,33,4.19999987e-01,2,1.99999996e-02,9509,7843,8.24800034e+01,,,,8.56299973e+01,"0133",78,1.02999997e+00
"02","050","999",1550,1503,9.69700012e+01,398156,9.89800034e+01,390710,9.71299973e+01,7446,1.85000002e+00,3872,9.59999979e-01,215,5.99999987e-02,540795,402243,7.43799973e+01,,,,7.67099991e+01,"0133",3949,1.00999999e+00
"02","051","999",191,183,9.58099976e+01,52753,9.92900009e+01,50834,9.56800003e+01,1919,3.60999990e+00,358,6.70000017e-01,17,3.99999991e-02,66602,53128,7.97699966e+01,,,,8.32699966e+01,"0133",592,1.15999997e+00
"02","052","999",928,888,9.56900024e+01,251005,9.92900009e+01,246334,9.74499969e+01,4671,1.85000002e+00,1647,6.49999976e-01,138,5.00000007e-02,322828,252790,7.83000031e+01,,,,8.18499985e+01,"0133",2214,8.99999976e-01
"02","053","999",621,609,9.80699997e+01,174655,9.93099976e+01,171021,9.72399979e+01,3634,2.06999993e+00,1064,6.00000024e-01,154,9.00000036e-02,215667,175873,8.15500031e+01,,,,8.31699982e+01,"0133",1431,8.39999974e-01
"02","054","999",48,44,9.16699982e+01,11757,9.95800018e+01,11430,9.68199997e+01,327,2.76999998e+00,44,3.70000005e-01,5,3.99999991e-02,15497,11806,7.61800003e+01,,,,8.31699982e+01,"0137",154,1.35000002e+00
"02","055","999",75,73,9.73300018e+01,19415,9.95800018e+01,18829,9.65800018e+01,586,3.00999999e+00,79,4.09999996e-01,2,0.00000000e+00,24181,19496,8.06299973e+01,,,,8.30299988e+01,"0137",271,1.44000006e+00
"02","056","999",31,31,1.00000000e+02,8676,9.94599991e+01,8242,9.44899979e+01,434,4.98000002e+00,38,4.39999998e-01,9,9.00000036e-02,10361,8723,8.41900024e+01,,,,8.41900024e+01,"0133",68,8.29999983e-01
"02","057","999",30,27,9.00000000e+01,7498,9.99100037e+01,7287,9.70999985e+01,211,2.80999994e+00,6,7.99999982e-02,1,9.99999978e-03,9706,7505,7.73199997e+01,,,,8.53300018e+01,"0133",44,6.00000024e-01
"02","058","999",25,23,9.20000000e+01,5838,9.96200027e+01,5614,9.58000031e+01,224,3.81999993e+00,17,2.89999992e-01,5,9.00000036e-02,7830,5860,7.48399963e+01,,,,8.21800003e+01,"0133",47,8.39999974e-01
"02","059","999",54,51,9.44400024e+01,13396,9.93000031e+01,13027,9.65599976e+01,369,2.74000001e+00,93,6.89999998e-01,2,9.99999978e-03,16951,13491,7.95899963e+01,,,,8.25299988e+01,"0133",83,6.39999986e-01
"02","060","999",226,223,9.86699982e+01,61014,9.94199982e+01,59396,9.67799988e+01,1618,2.64000010e+00,332,5.40000021e-01,27,3.99999991e-02,76521,61373,8.01999969e+01,,,,8.13199997e+01,"0133",1377,2.31999993e+00
"02","061","999",2735,2603,9.51699982e+01,756520,9.94899979e+01,736828,9.69000015e+01,19692,2.58999991e+00,3602,4.69999999e-01,286,3.99999991e-02,953356,760408,7.97600021e+01,,,,8.37900009e+01,"0133",7138,9.70000029e-01
"02","062","999",1073,1026,9.56200027e+01,293434,9.95000000e+01,288318,9.77699966e+01,5116,1.73000002e+00,1331,4.49999988e-01,136,5.00000007e-02,372482,294901,7.91699982e+01,,,,8.27900009e+01,"0133",2093,7.30000019e-01
"02","063","999",1515,1453,9.59100037e+01,407376,9.94000015e+01,398598,9.72600021e+01,8778,2.14000010e+00,2271,5.50000012e-01,178,5.00000007e-02,517498,409825,7.91900024e+01,,,,8.24199982e+01,"0133",3616,9.10000026e-01
"02","064","999",30,29,9.66699982e+01,7546,9.95899963e+01,7352,9.70299988e+01,194,2.55999994e+00,25,3.30000013e-01,6,7.99999982e-02,9135,7577,8.29400024e+01,,,,8.30800018e+01,"0133",44,6.00000024e-01
"02","065","999",64,62,9.68799973e+01,16403,9.95400009e+01,15769,9.56900024e+01,634,3.84999990e+00,74,4.49999988e-01,2,9.99999978e-03,20492,16479,8.04199982e+01,,,,8.32500000e+01,"0133",146,9.30000007e-01
"02","066","999",43,43,1.00000000e+02,11968,9.97200012e+01,11681,9.73300018e+01,287,2.39000010e+00,34,2.80000001e-01,0,0.00000000e+00,14585,12002,8.22900009e+01,,,,8.22900009e+01,"0132",207,1.76999998e+00
"02","067","999",111,109,9.81999969e+01,29838,9.96299973e+01,29189,9.74599991e+01,649,2.17000008e+00,103,3.40000004e-01,8,2.99999993e-02,35661,29949,8.39800034e+01,,,,8.50299988e+01,"0133",320,1.10000002e+00
"02","068","999",46,46,1.00000000e+02,11711,9.93799973e+01,11407,9.68000031e+01,304,2.57999992e+00,68,5.79999983e-01,5,3.99999991e-02,14167,11784,8.31800003e+01,,,,8.31800003e+01,"0133",66,5.79999983e-01
"02","069","999",90,87,9.66699982e+01,24105,9.96600037e+01,23445,9.69300003e+01,660,2.73000002e+00,75,3.10000002e-01,8,2.99999993e-02,29659,24188,8.15500031e+01,,,,8.45400009e+01,"0133",257,1.10000002e+00
"02","070","999",1360,1316,9.67600021e+01,376688,9.94100037e+01,368192,9.71699982e+01,8496,2.24000001e+00,2142,5.69999993e-01,88,1.99999996e-02,474224,378918,7.99000015e+01,,,,8.25800018e+01,"0133",3114,8.50000024e-01
"02","071","999",243,232,9.54700012e+01,65348,9.93000031e+01,63891,9.70899963e+01,1457,2.21000004e+00,442,6.70000017e-01,18,2.99999993e-02,83849,65808,7.84800034e+01,,,,8.19899979e+01,"0133",948,1.48000002e+00
"02","072","999",45,43,9.55599976e+01,11026,9.96500015e+01,10716,9.68499985e+01,310,2.79999995e+00,30,2.70000011e-01,9,7.99999982e-02,14137,11065,7.82699966e+01,,,,8.23499985e+01,"0133",84,7.79999971e-01
"02","073","999",30,30,1.00000000e+02,7877,9.95800018e+01,7601,9.60899963e+01,276,3.49000001e+00,28,3.49999994e-01,5,7.00000003e-02,9477,7910,8.34700012e+01,,,,8.34700012e+01,"0133",68,8.89999986e-01
