sub_votproCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_codFormula,vot_parCodigo,votVotosPartido,votPorcenVotos
"08","012","999","0131","0131",9703,3.40299988e+01
"08","012","999","0132","0132",329,1.14999998e+00
"08","012","999","0133","0133",188,6.60000026e-01
"08","012","999","0135","0135",7011,2.45900002e+01
"08","012","999","0137","0137",485,1.70000005e+00
"08","012","999","0138","0138",10795,3.78600006e+01
"08","013","999","0131","0131",47364,4.55999985e+01
"08","013","999","0132","0132",1600,1.53999996e+00
"08","013","999","0133","0133",993,9.59999979e-01
"08","013","999","0135","0135",29532,2.84300003e+01
"08","013","999","0137","0137",2000,1.92999995e+00
"08","013","999","0138","0138",22374,2.15400009e+01
"08","014","999","0131","0131",8898,5.03600006e+01
"08","014","999","0132","0132",179,1.00999999e+00
"08","014","999","0133","0133",89,5.00000000e-01
"08","014","999","0135","0135",6781,3.83800011e+01
"08","014","999","0137","0137",278,1.57000005e+00
"08","014","999","0138","0138",1443,8.17000008e+00
"08","015","999","0131","0131",13715,3.67099991e+01
"08","015","999","0132","0132",746,2.00000000e+00
"08","015","999","0133","0133",382,1.01999998e+00
"08","015","999","0135","0135",12760,3.41500015e+01
"08","015","999","0137","0137",730,1.95000005e+00
"08","015","999","0138","0138",9032,2.41700001e+01
"08","016","999","0131","0131",4679,5.15000000e+01
"08","016","999","0132","0132",55,6.10000014e-01
"08","016","999","0133","0133",117,1.28999996e+00
"08","016","999","0135","0135",2102,2.31299992e+01
"08","016","999","0137","0137",120,1.32000005e+00
"08","016","999","0138","0138",2013,2.21499996e+01
"08","017","999","0131","0131",16576,3.76500015e+01
"08","017","999","0132","0132",438,9.90000010e-01
"08","017","999","0133","0133",302,6.89999998e-01
"08","017","999","0135","0135",21081,4.78800011e+01
"08","017","999","0137","0137",556,1.25999999e+00
"08","017","999","0138","0138",5074,1.15200005e+01
"08","018","999","0131","0131",4498,4.03800011e+01
"08","018","999","0132","0132",139,1.25000000e+00
"08","018","999","0133","0133",104,9.30000007e-01
"08","018","999","0135","0135",3920,3.51899986e+01
"08","018","999","0137","0137",134,1.20000005e+00
"08","018","999","0138","0138",2344,2.10400009e+01
"08","999","999","0131","0131",286020,3.75999985e+01
"08","999","999","0132","0132",15930,2.08999991e+00
"08","999","999","0133","0133",7444,9.80000019e-01
"08","999","999","0135","0135",287704,3.78199997e+01
"08","999","999","0137","0137",13442,1.76999998e+00
"08","999","999","0138","0138",150232,1.97500000e+01
"09","001","999","0131","0131",74036,5.49000015e+01
"09","001","999","0132","0132",789,5.89999974e-01
"09","001","999","0133","0133",369,2.70000011e-01
"09","001","999","0135","0135",27679,2.05300007e+01
"09","001","999","0137","0137",1850,1.37000000e+00
"09","001","999","0138","0138",30130,2.23400002e+01
"09","002","999","0131","0131",8696,7.69000015e+01
"09","002","999","0132","0132",6,5.00000007e-02
"09","002","999","0133","0133",44,3.89999986e-01
"09","002","999","0135","0135",1177,1.04099998e+01
"09","002","999","0137","0137",30,2.70000011e-01
"09","002","999","0138","0138",1355,1.19799995e+01
"09","003","999","0131","0131",30354,7.63799973e+01
"09","003","999","0132","0132",127,3.19999993e-01
"09","003","999","0133","0133",72,1.80000007e-01
"09","003","999","0135","0135",5589,1.40600004e+01
"09","003","999","0137","0137",201,5.09999990e-01
"09","003","999","0138","0138",3396,8.55000019e+00
"09","004","999","0131","0131",22435,6.83300018e+01
"09","004","999","0132","0132",22,7.00000003e-02
"09","004","999","0133","0133",91,2.80000001e-01
"09","004","999","0135","0135",4414,1.34399996e+01
"09","004","999","0137","0137",234,7.09999979e-01
"09","004","999","0138","0138",5635,1.71599998e+01
"09","005","999","0131","0131",3546,8.15699997e+01
"09","005","999","0132","0132",6,1.40000001e-01
"09","005","999","0133","0133",6,1.40000001e-01
"09","005","999","0135","0135",473,1.08800001e+01
"09","005","999","0137","0137",19,4.39999998e-01
"09","005","999","0138","0138",297,6.82999992e+00
"09","006","999","0131","0131",17876,7.47600021e+01
"09","006","999","0132","0132",35,1.50000006e-01
"09","006","999","0133","0133",18,7.99999982e-02
"09","006","999","0135","0135",2265,9.47000027e+00
"09","006","999","0137","0137",73,3.10000002e-01
"09","006","999","0138","0138",3645,1.52399998e+01
"09","007","999","0131","0131",3396,8.04000015e+01
"09","007","999","0132","0132",0,0.00000000e+00
"09","007","999","0133","0133",3,7.00000003e-02
"09","007","999","0135","0135",226,5.34999990e+00
"09","007","999","0137","0137",12,2.80000001e-01
"09","007","999","0138","0138",587,1.38999996e+01
"09","008","999","0131","0131",6151,8.83799973e+01
"09","008","999","0132","0132",13,1.89999998e-01
"09","008","999","0133","0133",0,0.00000000e+00
"09","008","999","0135","0135",257,3.69000006e+00
"09","008","999","0137","0137",14,2.00000003e-01
"09","008","999","0138","0138",525,7.53999996e+00
"09","009","999","0131","0131",2976,8.40199966e+01
"09","009","999","0132","0132",12,3.40000004e-01
"09","009","999","0133","0133",11,3.10000002e-01
"09","009","999","0135","0135",68,1.91999996e+00
"09","009","999","0137","0137",45,1.26999998e+00
"09","009","999","0138","0138",430,1.21400003e+01
"09","999","999","0131","0131",169466,6.47500000e+01
"09","999","999","0132","0132",1010,3.89999986e-01
"09","999","999","0133","0133",614,2.30000004e-01
"09","999","999","0135","0135",42148,1.61000004e+01
"09","999","999","0137","0137",2478,9.49999988e-01
"09","999","999","0138","0138",46000,1.75799999e+01
"10","001","999","0131","0131",47909,3.17500000e+01
"10","001","999","0132","0132",1636,1.08000004e+00
"10","001","999","0133","0133",1048,6.89999998e-01
"10","001","999","0135","0135",34866,2.31100006e+01
"10","001","999","0137","0137",5835,3.86999989e+00
"10","001","999","0138","0138",59577,3.94900017e+01
"10","002","999","0131","0131",9949,3.11599998e+01
"10","002","999","0132","0132",243,7.59999990e-01
"10","002","999","0133","0133",110,3.40000004e-01
"10","002","999","0135","0135",5248,1.64400005e+01
"10","002","999","0137","0137",892,2.78999996e+00
"10","002","999","0138","0138",15484,4.85000000e+01
"10","003","999","0131","0131",1569,4.98100014e+01
"10","003","999","0132","0132",17,5.40000021e-01
"10","003","999","0133","0133",16,5.09999990e-01
"10","003","999","0135","0135",470,1.49200001e+01
"10","003","999","0137","0137",35,1.11000001e+00
"10","003","999","0138","0138",1043,3.31100006e+01
"10","004","999","0131","0131",18412,3.68199997e+01
"10","004","999","0132","0132",232,4.60000008e-01
"10","004","999","0133","0133",202,4.00000006e-01
"10","004","999","0135","0135",7800,1.56000004e+01
"10","004","999","0137","0137",709,1.41999996e+00
"10","004","999","0138","0138",22654,4.52999992e+01
"10","005","999","0131","0131",19801,4.36800003e+01
"10","005","999","0132","0132",225,5.00000000e-01
"10","005","999","0133","0133",122,2.70000011e-01
"10","005","999","0135","0135",6963,1.53599997e+01
"10","005","999","0137","0137",492,1.09000003e+00
"10","005","999","0138","0138",17725,3.90999985e+01
"10","006","999","0131","0131",4890,5.61500015e+01
"10","006","999","0132","0132",36,4.09999996e-01
"10","006","999","0133","0133",35,4.00000006e-01
"10","006","999","0135","0135",922,1.05900002e+01
"10","006","999","0137","0137",31,3.60000014e-01
"10","006","999","0138","0138",2795,3.20900002e+01
"10","007","999","0131","0131",17052,4.19900017e+01
"10","007","999","0132","0132",141,3.49999994e-01
"10","007","999","0133","0133",178,4.39999998e-01
"10","007","999","0135","0135",5085,1.25200005e+01
"10","007","999","0137","0137",631,1.54999995e+00
"10","007","999","0138","0138",17522,4.31500015e+01
"10","008","999","0131","0131",176,5.01399994e+01
"10","008","999","0132","0132",1,2.80000001e-01
"10","008","999","0133","0133",0,0.00000000e+00
"10","008","999","0135","0135",127,3.61800003e+01
"10","008","999","0137","0137",0,0.00000000e+00
"10","008","999","0138","0138",47,1.33900003e+01
"10","009","999","0131","0131",1753,5.28199997e+01
"10","009","999","0132","0132",36,1.08000004e+00
"10","009","999","0133","0133",6,1.80000007e-01
"10","009","999","0135","0135",375,1.13000002e+01
"10","009","999","0137","0137",42,1.26999998e+00
"10","009","999","0138","0138",1107,3.33499985e+01
"10","010","999","0131","0131",3444,4.78899994e+01
"10","010","999","0132","0132",74,1.02999997e+00
"10","010","999","0133","0133",19,2.59999990e-01
"10","010","999","0135","0135",727,1.01099997e+01
"10","010","999","0137","0137",121,1.67999995e+00
"10","010","999","0138","0138",2806,3.90200005e+01
"10","011","999","0131","0131",4209,4.19000015e+01
"10","011","999","0132","0132",95,9.49999988e-01
"10","011","999","0133","0133",60,6.00000024e-01
"10","011","999","0135","0135",958,9.53999996e+00
"10","011","999","0137","0137",170,1.69000006e+00
"10","011","999","0138","0138",4553,4.53300018e+01
"10","012","999","0131","0131",2818,4.20499992e+01
"10","012","999","0132","0132",49,7.30000019e-01
"10","012","999","0133","0133",24,3.60000014e-01
"10","012","999","0135","0135",609,9.09000015e+00
"10","012","999","0137","0137",92,1.37000000e+00
"10","012","999","0138","0138",3110,4.64000015e+01
"10","013","999","0131","0131",481,6.05000000e+01
"10","013","999","0132","0132",2,2.50000000e-01
"10","013","999","0133","0133",2,2.50000000e-01
"10","013","999","0135","0135",49,6.15999985e+00
"10","013","999","0137","0137",6,7.50000000e-01
"10","013","999","0138","0138",255,3.20800018e+01
"10","014","999","0131","0131",1196,5.50600014e+01
"10","014","999","0132","0132",6,2.80000001e-01
"10","014","999","0133","0133",0,0.00000000e+00
"10","014","999","0135","0135",85,3.91000009e+00
"10","014","999","0137","0137",8,3.70000005e-01
"10","014","999","0138","0138",877,4.03800011e+01
"10","015","999","0131","0131",4805,4.38800011e+01
"10","015","999","0132","0132",58,5.29999971e-01
"10","015","999","0133","0133",32,2.89999992e-01
"10","015","999","0135","0135",1046,9.55000019e+00
"10","015","999","0137","0137",149,1.36000001e+00
"10","015","999","0138","0138",4860,4.43800011e+01
"10","016","999","0131","0131",1068,6.19099998e+01
"10","016","999","0132","0132",31,1.79999995e+00
"10","016","999","0133","0133",23,1.33000004e+00
"10","016","999","0135","0135",179,1.03800001e+01
"10","016","999","0137","0137",8,4.60000008e-01
"10","016","999","0138","0138",416,2.41200008e+01
"10","999","999","0131","0131",139532,3.73199997e+01
"10","999","999","0132","0132",2882,7.69999981e-01
"10","999","999","0133","0133",1877,5.00000000e-01
"10","999","999","0135","0135",65509,1.75200005e+01
"10","999","999","0137","0137",9221,2.47000003e+00
"10","999","999","0138","0138",154831,4.14199982e+01
"11","001","999","0131","0131",2827,3.76699982e+01
"11","001","999","0132","0132",208,2.76999998e+00
"11","001","999","0133","0133",88,1.16999996e+00
"11","001","999","0135","0135",3113,4.14799995e+01
"11","001","999","0137","0137",108,1.44000006e+00
"11","001","999","0138","0138",1160,1.54600000e+01
"11","002","999","0131","0131",25405,3.79399986e+01
"11","002","999","0132","0132",2468,3.69000006e+00
"11","002","999","0133","0133",1112,1.65999997e+00
"11","002","999","0135","0135",21388,3.19400005e+01
"11","002","999","0137","0137",2544,3.79999995e+00
"11","002","999","0138","0138",14041,2.09699993e+01
"11","003","999","0131","0131",681,6.11300011e+01
"11","003","999","0132","0132",47,4.21999979e+00
"11","003","999","0133","0133",8,7.20000029e-01
"11","003","999","0135","0135",178,1.59799995e+01
"11","003","999","0137","0137",20,1.79999995e+00
"11","003","999","0138","0138",180,1.61599998e+01
"11","004","999","0131","0131",2068,4.16800003e+01
"11","004","999","0132","0132",39,7.90000021e-01
"11","004","999","0133","0133",72,1.45000005e+00
"11","004","999","0135","0135",1900,3.82900009e+01
"11","004","999","0137","0137",62,1.25000000e+00
"11","004","999","0138","0138",821,1.65499992e+01
"11","005","999","0131","0131",968,6.22099991e+01
"11","005","999","0132","0132",16,1.02999997e+00
"11","005","999","0133","0133",36,2.30999994e+00
"11","005","999","0135","0135",229,1.47200003e+01
"11","005","999","0137","0137",22,1.40999997e+00
"11","005","999","0138","0138",285,1.83199997e+01
"11","006","999","0131","0131",2799,3.61300011e+01
"11","006","999","0132","0132",134,1.73000002e+00
"11","006","999","0133","0133",139,1.78999996e+00
"11","006","999","0135","0135",3142,4.05600014e+01
"11","006","999","0137","0137",97,1.25000000e+00
"11","006","999","0138","0138",1435,1.85300007e+01
"11","007","999","0131","0131",567,6.22400017e+01
"11","007","999","0132","0132",3,3.30000013e-01
"11","007","999","0133","0133",14,1.53999996e+00
"11","007","999","0135","0135",156,1.71200008e+01
"11","007","999","0137","0137",13,1.42999995e+00
"11","007","999","0138","0138",158,1.73400002e+01
"11","008","999","0131","0131",4367,4.27900009e+01
"11","008","999","0132","0132",149,1.46000004e+00
"11","008","999","0133","0133",138,1.35000002e+00
"11","008","999","0135","0135",3682,3.60800018e+01
"11","008","999","0137","0137",137,1.34000003e+00
"11","008","999","0138","0138",1733,1.69799995e+01
"11","009","999","0131","0131",373,5.74700012e+01
"11","009","999","0132","0132",2,3.10000002e-01
"11","009","999","0133","0133",2,3.10000002e-01
"11","009","999","0135","0135",107,1.64899998e+01
"11","009","999","0137","0137",5,7.69999981e-01
"11","009","999","0138","0138",160,2.46499996e+01
"11","010","999","0131","0131",1548,2.67700005e+01
"11","010","999","0132","0132",95,1.63999999e+00
"11","010","999","0133","0133",53,9.20000017e-01
"11","010","999","0135","0135",2937,5.07999992e+01
"11","010","999","0137","0137",89,1.53999996e+00
"11","010","999","0138","0138",1060,1.83299999e+01
"11","011","999","0131","0131",1795,3.22400017e+01
"11","011","999","0132","0132",105,1.88999999e+00
"11","011","999","0133","0133",50,8.99999976e-01
"11","011","999","0135","0135",2255,4.05000000e+01
"11","011","999","0137","0137",82,1.47000003e+00
"11","011","999","0138","0138",1281,2.30100002e+01
"11","012","999","0131","0131",2716,4.69199982e+01
"11","012","999","0132","0132",94,1.62000000e+00
"11","012","999","0133","0133",82,1.41999996e+00
"11","012","999","0135","0135",1637,2.82800007e+01
"11","012","999","0137","0137",106,1.83000004e+00
"11","012","999","0138","0138",1154,1.99300003e+01
"11","013","999","0131","0131",117,5.57099991e+01
"11","013","999","0132","0132",0,0.00000000e+00
"11","013","999","0133","0133",0,0.00000000e+00
"11","013","999","0135","0135",76,3.61899986e+01
"11","013","999","0137","0137",1,4.79999989e-01
"11","013","999","0138","0138",16,7.61999989e+00
"11","014","999","0131","0131",188,5.41800003e+01
"11","014","999","0132","0132",1,2.89999992e-01
"11","014","999","0133","0133",6,1.73000002e+00
"11","014","999","0135","0135",92,2.65100002e+01
"11","014","999","0137","0137",1,2.89999992e-01
"11","014","999","0138","0138",59,1.70000000e+01
"11","015","999","0131","0131",12822,3.39399986e+01
"11","015","999","0132","0132",1141,3.01999998e+00
"11","015","999","0133","0133",974,2.57999992e+00
"11","015","999","0135","0135",11049,2.92500000e+01
"11","015","999","0137","0137",999,2.64000010e+00
"11","015","999","0138","0138",10789,2.85599995e+01
"11","016","999","0131","0131",1932,4.07500000e+01
"11","016","999","0132","0132",93,1.96000004e+00
"11","016","999","0133","0133",72,1.51999998e+00
"11","016","999","0135","0135",973,2.05200005e+01
"11","016","999","0137","0137",75,1.58000004e+00
"11","016","999","0138","0138",1596,3.36599998e+01
"11","017","999","0131","0131",1792,3.15799999e+01
"11","017","999","0132","0132",76,1.34000003e+00
"11","017","999","0133","0133",77,1.36000001e+00
"11","017","999","0135","0135",2325,4.09700012e+01
"11","017","999","0137","0137",98,1.73000002e+00
"11","017","999","0138","0138",1307,2.30300007e+01
"11","018","999","0131","0131",3249,4.44900017e+01
"11","018","999","0132","0132",62,8.50000024e-01
"11","018","999","0133","0133",169,2.30999994e+00
"11","018","999","0135","0135",2859,3.91500015e+01
"11","018","999","0137","0137",59,8.10000002e-01
"11","018","999","0138","0138",904,1.23800001e+01
"11","019","999","0131","0131",4182,3.83400002e+01
"11","019","999","0132","0132",239,2.19000006e+00
"11","019","999","0133","0133",282,2.58999991e+00
"11","019","999","0135","0135",4454,4.08300018e+01
"11","019","999","0137","0137",140,1.27999997e+00
"11","019","999","0138","0138",1612,1.47799997e+01
"11","020","999","0131","0131",3415,4.10299988e+01
"11","020","999","0132","0132",232,2.78999996e+00
"11","020","999","0133","0133",96,1.14999998e+00
"11","020","999","0135","0135",2597,3.12000008e+01
"11","020","999","0137","0137",235,2.81999993e+00
"11","020","999","0138","0138",1749,2.10100002e+01
"11","021","999","0131","0131",1752,4.71899986e+01
"11","021","999","0132","0132",38,1.01999998e+00
"11","021","999","0133","0133",88,2.36999989e+00
"11","021","999","0135","0135",1232,3.31800003e+01
"11","021","999","0137","0137",57,1.53999996e+00
"11","021","999","0138","0138",546,1.47100000e+01
"11","022","999","0131","0131",2973,3.14599991e+01
"11","022","999","0132","0132",163,1.73000002e+00
"11","022","999","0133","0133",145,1.52999997e+00
"11","022","999","0135","0135",3344,3.53899994e+01
"11","022","999","0137","0137",201,2.13000011e+00
"11","022","999","0138","0138",2623,2.77600002e+01
"11","999","999","0131","0131",78536,3.79099998e+01
"11","999","999","0132","0132",5405,2.60999990e+00
"11","999","999","0133","0133",3703,1.78999996e+00
"11","999","999","0135","0135",69725,3.36500015e+01
"11","999","999","0137","0137",5151,2.49000001e+00
"11","999","999","0138","0138",44669,2.15599995e+01
"12","001","999","0131","0131",33674,3.13500004e+01
"12","001","999","0132","0132",1343,1.25000000e+00
"12","001","999","0133","0133",3628,3.38000011e+00
"12","001","999","0135","0135",37897,3.52799988e+01
"12","001","999","0137","0137",2052,1.90999997e+00
"12","001","999","0138","0138",28818,2.68299999e+01
"12","002","999","0131","0131",881,4.10299988e+01
"12","002","999","0132","0132",23,1.07000005e+00
"12","002","999","0133","0133",39,1.82000005e+00
"12","002","999","0135","0135",540,2.51499996e+01
"12","002","999","0137","0137",30,1.39999998e+00
"12","002","999","0138","0138",634,2.95300007e+01
"12","003","999","0131","0131",1660,4.88800011e+01
"12","003","999","0132","0132",16,4.69999999e-01
"12","003","999","0133","0133",43,1.26999998e+00
"12","003","999","0135","0135",819,2.41200008e+01
"12","003","999","0137","0137",45,1.33000004e+00
"12","003","999","0138","0138",813,2.39400005e+01
"12","004","999","0131","0131",3685,4.56199989e+01
"12","004","999","0132","0132",60,7.40000010e-01
"12","004","999","0133","0133",126,1.55999994e+00
"12","004","999","0135","0135",2352,2.91200008e+01
"12","004","999","0137","0137",87,1.08000004e+00
"12","004","999","0138","0138",1767,2.18799992e+01
"12","005","999","0131","0131",987,4.54199982e+01
"12","005","999","0132","0132",11,5.09999990e-01
"12","005","999","0133","0133",38,1.75000000e+00
"12","005","999","0135","0135",513,2.36100006e+01
"12","005","999","0137","0137",19,8.70000005e-01
"12","005","999","0138","0138",605,2.78400002e+01
"12","006","999","0131","0131",8669,3.11399994e+01
"12","006","999","0132","0132",338,1.21000004e+00
"12","006","999","0133","0133",901,3.24000001e+00
"12","006","999","0135","0135",9619,3.45600014e+01
"12","006","999","0137","0137",578,2.07999992e+00
"12","006","999","0138","0138",7731,2.77700005e+01
"12","007","999","0131","0131",1706,4.14900017e+01
"12","007","999","0132","0132",40,9.70000029e-01
"12","007","999","0133","0133",71,1.73000002e+00
"12","007","999","0135","0135",637,1.54899998e+01
"12","007","999","0137","0137",67,1.63000000e+00
"12","007","999","0138","0138",1591,3.86899986e+01
"12","008","999","0131","0131",2867,4.48499985e+01
"12","008","999","0132","0132",66,1.02999997e+00
"12","008","999","0133","0133",142,2.22000003e+00
"12","008","999","0135","0135",1761,2.75499992e+01
"12","008","999","0137","0137",91,1.41999996e+00
"12","008","999","0138","0138",1465,2.29200001e+01
"12","009","999","0131","0131",717,5.53699989e+01
"12","009","999","0132","0132",5,3.89999986e-01
"12","009","999","0133","0133",6,4.60000008e-01
"12","009","999","0135","0135",307,2.37099991e+01
"12","009","999","0137","0137",8,6.20000005e-01
"12","009","999","0138","0138",252,1.94599991e+01
"12","010","999","0131","0131",701,5.12400017e+01
"12","010","999","0132","0132",12,8.79999995e-01
"12","010","999","0133","0133",31,2.26999998e+00
"12","010","999","0135","0135",391,2.85799999e+01
"12","010","999","0137","0137",15,1.10000002e+00
"12","010","999","0138","0138",218,1.59399996e+01
"12","011","999","0131","0131",1009,5.87700005e+01
"12","011","999","0132","0132",19,1.11000001e+00
"12","011","999","0133","0133",51,2.97000003e+00
"12","011","999","0135","0135",325,1.89300003e+01
"12","011","999","0137","0137",22,1.27999997e+00
"12","011","999","0138","0138",291,1.69500008e+01
"12","012","999","0131","0131",3163,3.86199989e+01
"12","012","999","0132","0132",84,1.02999997e+00
"12","012","999","0133","0133",307,3.75000000e+00
"12","012","999","0135","0135",2484,3.03299999e+01
"12","012","999","0137","0137",83,1.00999999e+00
"12","012","999","0138","0138",2068,2.52500000e+01
"12","013","999","0131","0131",915,5.49199982e+01
"12","013","999","0132","0132",14,8.39999974e-01
"12","013","999","0133","0133",51,3.05999994e+00
"12","013","999","0135","0135",300,1.80100002e+01
"12","013","999","0137","0137",10,6.00000024e-01
"12","013","999","0138","0138",376,2.25699997e+01
"12","014","999","0131","0131",1669,3.83899994e+01
"12","014","999","0132","0132",33,7.59999990e-01
"12","014","999","0133","0133",152,3.50000000e+00
"12","014","999","0135","0135",1296,2.98099995e+01
"12","014","999","0137","0137",41,9.39999998e-01
"12","014","999","0138","0138",1156,2.65900002e+01
"12","015","999","0131","0131",1314,5.26699982e+01
"12","015","999","0132","0132",14,5.60000002e-01
"12","015","999","0133","0133",106,4.25000000e+00
"12","015","999","0135","0135",501,2.00799999e+01
"12","015","999","0137","0137",19,7.59999990e-01
"12","015","999","0138","0138",541,2.16800003e+01
"12","016","999","0131","0131",2522,5.91899986e+01
"12","016","999","0132","0132",19,4.49999988e-01
"12","016","999","0133","0133",144,3.38000011e+00
"12","016","999","0135","0135",651,1.52799997e+01
"12","016","999","0137","0137",23,5.40000021e-01
"12","016","999","0138","0138",902,2.11700001e+01
"12","017","999","0131","0131",4058,4.82999992e+01
"12","017","999","0132","0132",69,8.19999993e-01
"12","017","999","0133","0133",633,7.53000021e+00
"12","017","999","0135","0135",1683,2.00300007e+01
"12","017","999","0137","0137",157,1.87000000e+00
"12","017","999","0138","0138",1802,2.14500008e+01
"12","018","999","0131","0131",1524,5.46399994e+01
"12","018","999","0132","0132",24,8.60000014e-01
"12","018","999","0133","0133",129,4.63000011e+00
"12","018","999","0135","0135",682,2.44500008e+01
"12","018","999","0137","0137",17,6.10000014e-01
"12","018","999","0138","0138",413,1.48100004e+01
"12","999","999","0131","0131",71721,3.62099991e+01
"12","999","999","0132","0132",2190,1.11000001e+00
"12","999","999","0133","0133",6598,3.32999992e+00
"12","999","999","0135","0135",62758,3.16800003e+01
"12","999","999","0137","0137",3364,1.70000005e+00
"12","999","999","0138","0138",51443,2.59699993e+01
"13","001","999","0131","0131",16367,2.16700001e+01
"13","001","999","0132","0132",1626,2.15000010e+00
"13","001","999","0133","0133",1504,1.99000001e+00
"13","001","999","0135","0135",43456,5.75299988e+01
"13","001","999","0137","0137",5077,6.71999979e+00
"13","001","999","0138","0138",7501,9.93000031e+00
"13","002","999","0131","0131",29696,2.46700001e+01
"13","002","999","0132","0132",2145,1.77999997e+00
"13","002","999","0133","0133",3565,2.96000004e+00
"13","002","999","0135","0135",58346,4.84599991e+01
"13","002","999","0137","0137",10261,8.52000046e+00
"13","002","999","0138","0138",16383,1.36099997e+01
"13","003","999","0131","0131",46592,2.70900002e+01
"13","003","999","0132","0132",2501,1.45000005e+00
"13","003","999","0133","0133",6709,3.90000010e+00
"13","003","999","0135","0135",76316,4.43699989e+01
"13","003","999","0137","0137",15070,8.76000023e+00
"13","003","999","0138","0138",24814,1.44300003e+01
"13","004","999","0131","0131",39786,3.30099983e+01
"13","004","999","0132","0132",1626,1.35000002e+00
"13","004","999","0133","0133",5001,4.15000010e+00
"13","004","999","0135","0135",44948,3.72900009e+01
"13","004","999","0137","0137",11907,9.88000011e+00
"13","004","999","0138","0138",17256,1.43199997e+01
"13","005","999","0131","0131",11858,4.83300018e+01
"13","005","999","0132","0132",231,9.39999998e-01
"13","005","999","0133","0133",1139,4.63999987e+00
"13","005","999","0135","0135",6548,2.66900005e+01
"13","005","999","0137","0137",2262,9.22000027e+00
"13","005","999","0138","0138",2499,1.01800003e+01
"13","006","999","0131","0131",35369,3.26800003e+01
"13","006","999","0132","0132",1224,1.13000000e+00
"13","006","999","0133","0133",5899,5.44999981e+00
"13","006","999","0135","0135",40053,3.70099983e+01
"13","006","999","0137","0137",10437,9.64000034e+00
"13","006","999","0138","0138",15250,1.40900002e+01
"13","007","999","0131","0131",21113,2.70499992e+01
"13","007","999","0132","0132",1264,1.62000000e+00
"13","007","999","0133","0133",3003,3.84999990e+00
"13","007","999","0135","0135",35127,4.50000000e+01
"13","007","999","0137","0137",6887,8.81999969e+00
"13","007","999","0138","0138",10671,1.36700001e+01
"13","008","999","0131","0131",7032,3.64300003e+01
"13","008","999","0132","0132",246,1.26999998e+00
"13","008","999","0133","0133",761,3.94000006e+00
"13","008","999","0135","0135",7300,3.78100014e+01
"13","008","999","0137","0137",1398,7.23999977e+00
"13","008","999","0138","0138",2568,1.33000002e+01
"13","009","999","0131","0131",25923,3.52099991e+01
"13","009","999","0132","0132",806,1.09000003e+00
"13","009","999","0133","0133",5445,7.40000010e+00
"13","009","999","0135","0135",26474,3.59599991e+01
"13","009","999","0137","0137",5180,7.03999996e+00
"13","009","999","0138","0138",9791,1.33000002e+01
"13","010","999","0131","0131",7167,2.72199993e+01
"13","010","999","0132","0132",343,1.29999995e+00
"13","010","999","0133","0133",2246,8.52999973e+00
"13","010","999","0135","0135",10661,4.04900017e+01
"13","010","999","0137","0137",2231,8.47000027e+00
"13","010","999","0138","0138",3685,1.39899998e+01
"13","011","999","0131","0131",10474,2.98099995e+01
"13","011","999","0132","0132",508,1.45000005e+00
"13","011","999","0133","0133",3285,9.35000038e+00
"13","011","999","0135","0135",14582,4.15000000e+01
"13","011","999","0137","0137",2324,6.61000013e+00
"13","011","999","0138","0138",3964,1.12799997e+01
"13","012","999","0131","0131",11359,3.67500000e+01
"13","012","999","0132","0132",423,1.37000000e+00
"13","012","999","0133","0133",982,3.18000007e+00
"13","012","999","0135","0135",12049,3.89799995e+01
"13","012","999","0137","0137",2059,6.65999985e+00
"13","012","999","0138","0138",4038,1.30600004e+01
"13","013","999","0131","0131",6197,3.02800007e+01
"13","013","999","0132","0132",363,1.76999998e+00
"13","013","999","0133","0133",791,3.85999990e+00
"13","013","999","0135","0135",7450,3.64000015e+01
"13","013","999","0137","0137",1525,7.44999981e+00
"13","013","999","0138","0138",4141,2.02299995e+01
"13","014","999","0131","0131",4895,4.39599991e+01
"13","014","999","0132","0132",85,7.59999990e-01
"13","014","999","0133","0133",751,6.73999977e+00
"13","014","999","0135","0135",3641,3.27000008e+01
"13","014","999","0137","0137",599,5.38000011e+00
"13","014","999","0138","0138",1165,1.04600000e+01
"13","015","999","0131","0131",2863,3.99900017e+01
"13","015","999","0132","0132",55,7.69999981e-01
"13","015","999","0133","0133",324,4.53000021e+00
"13","015","999","0135","0135",3153,4.40400009e+01
"13","015","999","0137","0137",174,2.43000007e+00
"13","015","999","0138","0138",590,8.23999977e+00
"13","016","999","0131","0131",44238,3.94199982e+01
"13","016","999","0132","0132",1426,1.26999998e+00
"13","016","999","0133","0133",4558,4.05999994e+00
"13","016","999","0135","0135",35875,3.19699993e+01
"13","016","999","0137","0137",3565,3.18000007e+00
"13","016","999","0138","0138",22557,2.01000004e+01
"13","017","999","0131","0131",6330,3.76199989e+01
"13","017","999","0132","0132",348,2.06999993e+00
"13","017","999","0133","0133",507,3.00999999e+00
"13","017","999","0135","0135",5620,3.34000015e+01
"13","017","999","0137","0137",685,4.07000017e+00
"13","017","999","0138","0138",3336,1.98299999e+01
"13","018","999","0131","0131",11773,3.99900017e+01
"13","018","999","0132","0132",407,1.38000000e+00
"13","018","999","0133","0133",1386,4.71000004e+00
"13","018","999","0135","0135",9837,3.34099998e+01
