vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"02","089","999","0137",4,5499,3.47000003e+00,0
"02","089","999","0138",3,25888,1.63299999e+01,0
"02","089","999","0145",1,64375,4.06100006e+01,0
"02","090","999","0131",2,4223,2.67500000e+01,0
"02","090","999","0132",5,415,2.63000011e+00,0
"02","090","999","0137",4,428,2.71000004e+00,0
"02","090","999","0138",3,2589,1.63999996e+01,0
"02","090","999","0145",1,8131,5.15099983e+01,0
"02","094","999","0131",2,3838,4.11300011e+01,0
"02","094","999","0132",5,177,1.89999998e+00,0
"02","094","999","0137",4,179,1.91999996e+00,0
"02","094","999","0138",3,526,5.63999987e+00,0
"02","094","999","0145",1,4611,4.94199982e+01,0
"02","095","999","0131",3,993,1.01300001e+01,0
"02","095","999","0132",5,91,9.30000007e-01,0
"02","095","999","0137",4,93,9.49999988e-01,0
"02","095","999","0138",2,3588,3.65999985e+01,0
"02","095","999","0145",1,5039,5.14000015e+01,0
"02","097","999","0131",1,2678,3.90000000e+01,0
"02","097","999","0132",5,69,1.00000000e+00,0
"02","097","999","0137",4,106,1.53999996e+00,0
"02","097","999","0138",3,1446,2.10599995e+01,0
"02","097","999","0145",2,2567,3.73899994e+01,0
"02","099","999","0131",2,5040,2.66399994e+01,0
"02","099","999","0132",5,87,4.60000008e-01,0
"02","099","999","0137",4,407,2.15000010e+00,0
"02","099","999","0138",3,1988,1.05100002e+01,0
"02","099","999","0145",1,11399,6.02500000e+01,0
"02","104","999","0131",2,1342,2.66299992e+01,0
"02","104","999","0132",4,69,1.37000000e+00,0
"02","104","999","0137",5,51,1.00999999e+00,0
"02","104","999","0138",3,453,8.98999977e+00,0
"02","104","999","0145",1,3125,6.20000000e+01,0
"02","105","999","0131",3,24666,2.68500004e+01,0
"02","105","999","0132",5,2388,2.59999990e+00,0
"02","105","999","0137",4,3542,3.85999990e+00,0
"02","105","999","0138",1,35120,3.82299995e+01,0
"02","105","999","0145",2,26148,2.84599991e+01,0
"02","106","999","0131",2,38771,1.89599991e+01,0
"02","106","999","0132",4,9837,4.80999994e+00,0
"02","106","999","0137",5,8346,4.07999992e+00,0
"02","106","999","0138",3,30374,1.48500004e+01,0
"02","106","999","0145",1,117207,5.72999992e+01,0
"02","110","999","0131",2,2869,4.09399986e+01,0
"02","110","999","0132",5,65,9.30000007e-01,0
"02","110","999","0137",4,123,1.75999999e+00,0
"02","110","999","0138",3,614,8.76000023e+00,0
