sub_proCodigoProvincia,sub_depCodigoDepartamento,sub_munCodigoMunicipio,sub_mesCodigoCircuito,sub_mesCodigoMesa,sub_mesCodSexo,sub_votparCodigo,sub_parCodigo,ordenPartidos,subVotosPartido
"20","003","013","0010 ","0336","X","0702","3090",1,2
"20","003","013","0010 ","0336","X","0702","3093",2,61
"20","003","013","0010 ","0336","X","0702","3117",3,17
"20","003","013","0010 ","0337","X","0701","3045",1,3
"20","003","013","0010 ","0337","X","0701","3141",2,98
"20","003","013","0010 ","0337","X","0702","3090",1,10
"20","003","013","0010 ","0337","X","0702","3093",2,57
"20","003","013","0010 ","0337","X","0702","3117",3,18
"20","003","013","0010 ","0338","X","0701","3045",1,6
"20","003","013","0010 ","0338","X","0701","3141",2,121
"20","003","013","0010 ","0338","X","0702","3090",1,3
"20","003","013","0010 ","0338","X","0702","3093",2,44
"20","003","013","0010 ","0338","X","0702","3117",3,18
"20","003","013","0010 ","0339","X","0701","3045",1,3
"20","003","013","0010 ","0339","X","0701","3141",2,128
"20","003","013","0010 ","0339","X","0702","3090",1,7
"20","003","013","0010 ","0339","X","0702","3093",2,53
"20","003","013","0010 ","0339","X","0702","3117",3,23
"20","003","013","0010 ","0340","X","0701","3045",1,1
"20","003","013","0010 ","0340","X","0701","3141",2,110
"20","003","013","0010 ","0340","X","0702","3090",1,21
"20","003","013","0010 ","0340","X","0702","3093",2,53
"20","003","013","0010 ","0340","X","0702","3117",3,20
"20","003","013","0010 ","0341","X","0701","3045",1,1
"20","003","013","0010 ","0341","X","0701","3141",2,104
"20","003","013","0010 ","0341","X","0702","3090",1,2
"20","003","013","0010 ","0341","X","0702","3093",2,55
"20","003","013","0010 ","0341","X","0702","3117",3,26
"20","003","013","0010 ","0342","X","0701","3045",1,0
"20","003","013","0010 ","0342","X","0701","3141",2,122
"20","003","013","0010 ","0342","X","0702","3090",1,4
"20","003","013","0010 ","0342","X","0702","3093",2,52
"20","003","013","0010 ","0342","X","0702","3117",3,12
"20","003","013","0010 ","0343","X","0701","3045",1,2
"20","003","013","0010 ","0343","X","0701","3141",2,138
"20","003","013","0010 ","0343","X","0702","3090",1,5
"20","003","013","0010 ","0343","X","0702","3093",2,47
"20","003","013","0010 ","0343","X","0702","3117",3,14
"20","003","013","0010 ","0344","X","0701","3045",1,3
"20","003","013","0010 ","0344","X","0701","3141",2,120
"20","003","013","0010 ","0344","X","0702","3090",1,2
"20","003","013","0010 ","0344","X","0702","3093",2,75
"20","003","013","0010 ","0344","X","0702","3117",3,13
"20","003","013","0010 ","0345","X","0701","3045",1,4
"20","003","013","0010 ","0345","X","0701","3141",2,106
"20","003","013","0010 ","0345","X","0702","3090",1,5
"20","003","013","0010 ","0345","X","0702","3093",2,53
"20","003","013","0010 ","0345","X","0702","3117",3,17
"20","003","013","0010 ","0346","X","0701","3045",1,2
"20","003","013","0010 ","0346","X","0701","3141",2,127
"20","003","013","0010 ","0346","X","0702","3090",1,2
"20","003","013","0010 ","0346","X","0702","3093",2,58
"20","003","013","0010 ","0346","X","0702","3117",3,17
"20","003","013","0010 ","0347","X","0701","3045",1,4
"20","003","013","0010 ","0347","X","0701","3141",2,119
"20","003","013","0010 ","0347","X","0702","3090",1,0
"20","003","013","0010 ","0347","X","0702","3093",2,58
"20","003","013","0010 ","0347","X","0702","3117",3,19
"20","003","013","0010 ","0348","X","0701","3045",1,0
"20","003","013","0010 ","0348","X","0701","3141",2,101
"20","003","013","0010 ","0348","X","0702","3090",1,7
"20","003","013","0010 ","0348","X","0702","3093",2,65
"20","003","013","0010 ","0348","X","0702","3117",3,14
"20","003","013","0010 ","0349","X","0701","3045",1,1
"20","003","013","0010 ","0349","X","0701","3141",2,111
"20","003","013","0010 ","0349","X","0702","3090",1,8
"20","003","013","0010 ","0349","X","0702","3093",2,59
"20","003","013","0010 ","0349","X","0702","3117",3,7
"20","003","013","0010 ","0350","X","0701","3045",1,1
"20","003","013","0010 ","0350","X","0701","3141",2,29
"20","003","013","0010 ","0350","X","0702","3090",1,6
"20","003","013","0010 ","0350","X","0702","3093",2,58
"20","003","013","0010 ","0350","X","0702","3117",3,27
"20","003","013","0010 ","0351","X","0701","3045",1,5
"20","003","013","0010 ","0351","X","0701","3141",2,105
"20","003","013","0010 ","0351","X","0702","3090",1,1
"20","003","013","0010 ","0351","X","0702","3093",2,63
"20","003","013","0010 ","0351","X","0702","3117",3,30
"20","003","013","0010 ","0352","X","0701","3045",1,3
"20","003","013","0010 ","0352","X","0701","3141",2,104
"20","003","013","0010 ","0352","X","0702","3090",1,7
"20","003","013","0010 ","0352","X","0702","3093",2,58
"20","003","013","0010 ","0352","X","0702","3117",3,17
"20","003","013","0010 ","0353","X","0701","3045",1,2
"20","003","013","0010 ","0353","X","0701","3141",2,127
"20","003","013","0010 ","0353","X","0702","3090",1,7
"20","003","013","0010 ","0353","X","0702","3093",2,68
"20","003","013","0010 ","0353","X","0702","3117",3,21
"20","003","013","0010 ","0354","X","0701","3045",1,3
"20","003","013","0010 ","0354","X","0701","3141",2,137
"20","003","013","0010 ","0354","X","0702","3090",1,7
"20","003","013","0010 ","0354","X","0702","3093",2,59
"20","003","013","0010 ","0354","X","0702","3117",3,16
"20","003","013","0010 ","0355","X","0701","3045",1,5
"20","003","013","0010 ","0355","X","0701","3141",2,121
"20","003","013","0010 ","0355","X","0702","3090",1,1
"20","003","013","0010 ","0355","X","0702","3093",2,47
"20","003","013","0010 ","0355","X","0702","3117",3,14
"20","003","013","0010 ","0356","X","0701","3045",1,8
"20","003","013","0010 ","0356","X","0701","3141",2,64
"20","003","013","0010 ","0356","X","0702","3090",1,4
"20","003","013","0010 ","0356","X","0702","3093",2,0
"20","003","013","0010 ","0356","X","0702","3117",3,16
"20","003","013","0010 ","0357","X","0701","3045",1,2
"20","003","013","0010 ","0357","X","0701","3141",2,122
"20","003","013","0010 ","0357","X","0702","3090",1,7
"20","003","013","0010 ","0357","X","0702","3093",2,69
"20","003","013","0010 ","0357","X","0702","3117",3,15
"20","003","013","0010 ","0358","X","0701","3045",1,2
"20","003","013","0010 ","0358","X","0701","3141",2,123
"20","003","013","0010 ","0358","X","0702","3090",1,5
"20","003","013","0010 ","0358","X","0702","3093",2,44
"20","003","013","0010 ","0358","X","0702","3117",3,19
"20","003","013","0010 ","0359","X","0701","3045",1,5
"20","003","013","0010 ","0359","X","0701","3141",2,99
"20","003","013","0010 ","0359","X","0702","3090",1,3
"20","003","013","0010 ","0359","X","0702","3093",2,57
"20","003","013","0010 ","0359","X","0702","3117",3,15
"20","003","013","0010 ","0360","X","0701","3045",1,3
"20","003","013","0010 ","0360","X","0701","3141",2,121
"20","003","013","0010 ","0360","X","0702","3090",1,4
"20","003","013","0010 ","0360","X","0702","3093",2,53
"20","003","013","0010 ","0360","X","0702","3117",3,27
"20","003","013","0010 ","0361","X","0701","3045",1,3
"20","003","013","0010 ","0361","X","0701","3141",2,88
"20","003","013","0010 ","0361","X","0702","3090",1,2
"20","003","013","0010 ","0361","X","0702","3093",2,46
"20","003","013","0010 ","0361","X","0702","3117",3,7
"20","003","013","0010 ","0362","X","0701","3045",1,1
"20","003","013","0010 ","0362","X","0701","3141",2,34
"20","003","013","0010 ","0362","X","0702","3090",1,0
"20","003","013","0010 ","0362","X","0702","3093",2,0
"20","003","013","0010 ","0362","X","0702","3117",3,18
"20","003","013","0011 ","0363","X","0701","3045",1,0
"20","003","013","0011 ","0363","X","0701","3141",2,7
"20","003","013","0011 ","0363","X","0702","3090",1,0
"20","003","013","0011 ","0363","X","0702","3093",2,5
"20","003","013","0011 ","0363","X","0702","3117",3,2
"20","004","014","0012 ","0364","X","0701","3074",1,0
"20","004","014","0012 ","0364","X","0701","3101",2,0
"20","004","014","0012 ","0364","X","0702","3021",1,0
"20","004","014","0012 ","0364","X","0702","3078",2,0
"20","004","014","0012A","0365","X","0701","3074",1,1
"20","004","014","0012A","0365","X","0701","3101",2,0
"20","004","014","0012A","0365","X","0702","3021",1,0
"20","004","014","0012A","0365","X","0702","3078",2,0
"20","004","014","0012B","0366","X","0701","3074",1,0
"20","004","014","0012B","0366","X","0701","3101",2,0
"20","004","014","0012B","0366","X","0702","3021",1,0
"20","004","014","0012B","0366","X","0702","3078",2,0
"20","004","014","0012B","0367","X","0701","3074",1,0
"20","004","014","0012B","0367","X","0701","3101",2,0
"20","004","014","0012B","0367","X","0702","3021",1,0
"20","004","014","0012B","0367","X","0702","3078",2,0
"20","004","014","0013 ","0368","X","0701","3074",1,23
"20","004","014","0013 ","0368","X","0701","3101",2,21
"20","004","014","0013 ","0368","X","0702","3021",1,61
"20","004","014","0013 ","0368","X","0702","3078",2,68
"20","004","014","0013 ","0369","X","0701","3074",1,14
"20","004","014","0013 ","0369","X","0701","3101",2,23
"20","004","014","0013 ","0369","X","0702","3021",1,55
"20","004","014","0013 ","0369","X","0702","3078",2,17
"20","004","014","0013 ","0370","X","0701","3074",1,21
"20","004","014","0013 ","0370","X","0701","3101",2,23
"20","004","014","0013 ","0370","X","0702","3021",1,43
"20","004","014","0013 ","0370","X","0702","3078",2,65
"20","004","014","0013 ","0371","X","0701","3074",1,24
"20","004","014","0013 ","0371","X","0701","3101",2,17
"20","004","014","0013 ","0371","X","0702","3021",1,49
"20","004","014","0013 ","0371","X","0702","3078",2,61
"20","004","014","0013 ","0372","X","0701","3074",1,17
"20","004","014","0013 ","0372","X","0701","3101",2,24
"20","004","014","0013 ","0372","X","0702","3021",1,48
"20","004","014","0013 ","0372","X","0702","3078",2,76
"20","004","014","0013 ","0373","X","0701","3074",1,22
"20","004","014","0013 ","0373","X","0701","3101",2,31
"20","004","014","0013 ","0373","X","0702","3021",1,49
"20","004","014","0013 ","0373","X","0702","3078",2,50
"20","004","014","0013 ","0374","X","0701","3074",1,28
"20","004","014","0013 ","0374","X","0701","3101",2,22
"20","004","014","0013 ","0374","X","0702","3021",1,54
"20","004","014","0013 ","0374","X","0702","3078",2,71
"20","004","014","0013 ","0375","X","0701","3074",1,29
"20","004","014","0013 ","0375","X","0701","3101",2,15
"20","004","014","0013 ","0375","X","0702","3021",1,56
"20","004","014","0013 ","0375","X","0702","3078",2,71
"20","004","014","0013 ","0376","X","0701","3074",1,23
"20","004","014","0013 ","0376","X","0701","3101",2,23
"20","004","014","0013 ","0376","X","0702","3021",1,62
"20","004","014","0013 ","0376","X","0702","3078",2,85
"20","004","014","0013 ","0377","X","0701","3074",1,27
"20","004","014","0013 ","0377","X","0701","3101",2,20
"20","004","014","0013 ","0377","X","0702","3021",1,62
"20","004","014","0013 ","0377","X","0702","3078",2,82
"20","004","014","0013 ","0378","X","0701","3074",1,21
"20","004","014","0013 ","0378","X","0701","3101",2,28
"20","004","014","0013 ","0378","X","0702","3021",1,57
"20","004","014","0013 ","0378","X","0702","3078",2,54
"20","004","014","0013 ","0379","X","0701","3074",1,25
"20","004","014","0013 ","0379","X","0701","3101",2,12
"20","004","014","0013 ","0379","X","0702","3021",1,41
"20","004","014","0013 ","0379","X","0702","3078",2,101
"20","004","014","0013A","0380","X","0701","3074",1,7
"20","004","014","0013A","0380","X","0701","3101",2,3
"20","004","014","0013A","0380","X","0702","3021",1,0
"20","004","014","0013A","0380","X","0702","3078",2,3
"20","005","001","0014 ","0381","X","0701","3038",1,14
"20","005","001","0014 ","0381","X","0701","3079",2,29
"20","005","001","0014 ","0381","X","0701","3080",3,5
"20","005","001","0014 ","0381","X","0701","3098",4,17
"20","005","001","0014 ","0381","X","0702","3106",1,135
"20","005","001","0014 ","0382","X","0701","3038",1,13
"20","005","001","0014 ","0382","X","0701","3079",2,36
"20","005","001","0014 ","0382","X","0701","3080",3,4
"20","005","001","0014 ","0382","X","0701","3098",4,9
"20","005","001","0014 ","0382","X","0702","3106",1,139
"20","005","001","0014 ","0383","X","0701","3038",1,13
"20","005","001","0014 ","0383","X","0701","3079",2,30
"20","005","001","0014 ","0383","X","0701","3080",3,8
"20","005","001","0014 ","0383","X","0701","3098",4,13
"20","005","001","0014 ","0383","X","0702","3106",1,146
"20","005","001","0014 ","0384","X","0701","3038",1,19
"20","005","001","0014 ","0384","X","0701","3079",2,30
"20","005","001","0014 ","0384","X","0701","3080",3,3
"20","005","001","0014 ","0384","X","0701","3098",4,6
"20","005","001","0014 ","0384","X","0702","3106",1,143
"20","005","001","0014 ","0385","X","0701","3038",1,9
"20","005","001","0014 ","0385","X","0701","3079",2,24
"20","005","001","0014 ","0385","X","0701","3080",3,9
"20","005","001","0014 ","0385","X","0701","3098",4,8
"20","005","001","0014 ","0385","X","0702","3106",1,148
"20","005","001","0014 ","0386","X","0701","3038",1,7
"20","005","001","0014 ","0386","X","0701","3079",2,40
"20","005","001","0014 ","0386","X","0701","3080",3,6
"20","005","001","0014 ","0386","X","0701","3098",4,11
"20","005","001","0014 ","0386","X","0702","3106",1,126
"20","005","001","0014 ","0387","X","0701","3038",1,21
"20","005","001","0014 ","0387","X","0701","3079",2,58
"20","005","001","0014 ","0387","X","0701","3080",3,0
"20","005","001","0014 ","0387","X","0701","3098",4,0
"20","005","001","0014 ","0387","X","0702","3106",1,0
"20","005","001","0014 ","0388","X","0701","3038",1,13
"20","005","001","0014 ","0388","X","0701","3079",2,25
"20","005","001","0014 ","0388","X","0701","3080",3,5
"20","005","001","0014 ","0388","X","0701","3098",4,8
"20","005","001","0014 ","0388","X","0702","3106",1,143
"20","005","001","0014 ","0389","X","0701","3038",1,13
"20","005","001","0014 ","0389","X","0701","3079",2,30
"20","005","001","0014 ","0389","X","0701","3080",3,12
"20","005","001","0014 ","0389","X","0701","3098",4,6
"20","005","001","0014 ","0389","X","0702","3106",1,132
"20","005","001","0014 ","0390","X","0701","3038",1,27
"20","005","001","0014 ","0390","X","0701","3079",2,26
"20","005","001","0014 ","0390","X","0701","3080",3,5
"20","005","001","0014 ","0390","X","0701","3098",4,10
"20","005","001","0014 ","0390","X","0702","3106",1,130
"20","005","001","0014 ","0391","X","0701","3038",1,16
"20","005","001","0014 ","0391","X","0701","3079",2,27
"20","005","001","0014 ","0391","X","0701","3080",3,5
"20","005","001","0014 ","0391","X","0701","3098",4,15
"20","005","001","0014 ","0391","X","0702","3106",1,136
"20","005","001","0014 ","0392","X","0701","3038",1,9
"20","005","001","0014 ","0392","X","0701","3079",2,39
"20","005","001","0014 ","0392","X","0701","3080",3,7
"20","005","001","0014 ","0392","X","0701","3098",4,14
"20","005","001","0014 ","0392","X","0702","3106",1,127
"20","005","001","0014 ","0393","X","0701","3038",1,10
"20","005","001","0014 ","0393","X","0701","3079",2,40
"20","005","001","0014 ","0393","X","0701","3080",3,3
"20","005","001","0014 ","0393","X","0701","3098",4,7
"20","005","001","0014 ","0393","X","0702","3106",1,134
"20","005","001","0014 ","0394","X","0701","3038",1,15
"20","005","001","0014 ","0394","X","0701","3079",2,31
"20","005","001","0014 ","0394","X","0701","3080",3,6
"20","005","001","0014 ","0394","X","0701","3098",4,15
"20","005","001","0014 ","0394","X","0702","3106",1,139
"20","005","001","0014 ","0395","X","0701","3038",1,25
"20","005","001","0014 ","0395","X","0701","3079",2,27
"20","005","001","0014 ","0395","X","0701","3080",3,0
"20","005","001","0014 ","0395","X","0701","3098",4,0
"20","005","001","0014 ","0395","X","0702","3106",1,0
"20","005","001","0014 ","0396","X","0701","3038",1,22
"20","005","001","0014 ","0396","X","0701","3079",2,37
"20","005","001","0014 ","0396","X","0701","3080",3,2
"20","005","001","0014 ","0396","X","0701","3098",4,8
"20","005","001","0014 ","0396","X","0702","3106",1,124
"20","005","001","0014 ","0397","X","0701","3038",1,11
"20","005","001","0014 ","0397","X","0701","3079",2,34
"20","005","001","0014 ","0397","X","0701","3080",3,11
"20","005","001","0014 ","0397","X","0701","3098",4,6
"20","005","001","0014 ","0397","X","0702","3106",1,137
"20","005","001","0014 ","0398","X","0701","3038",1,19
"20","005","001","0014 ","0398","X","0701","3079",2,38
"20","005","001","0014 ","0398","X","0701","3080",3,5
"20","005","001","0014 ","0398","X","0701","3098",4,14
"20","005","001","0014 ","0398","X","0702","3106",1,133
"20","005","001","0014 ","0399","X","0701","3038",1,25
"20","005","001","0014 ","0399","X","0701","3079",2,27
"20","005","001","0014 ","0399","X","0701","3080",3,13
"20","005","001","0014 ","0399","X","0701","3098",4,14
"20","005","001","0014 ","0399","X","0702","3106",1,137
"20","005","001","0014 ","0400","X","0701","3038",1,21
"20","005","001","0014 ","0400","X","0701","3079",2,33
"20","005","001","0014 ","0400","X","0701","3080",3,9
"20","005","001","0014 ","0400","X","0701","3098",4,11
"20","005","001","0014 ","0400","X","0702","3106",1,119
"20","005","001","0014 ","0401","X","0701","3038",1,6
"20","005","001","0014 ","0401","X","0701","3079",2,12
"20","005","001","0014 ","0401","X","0701","3080",3,1
"20","005","001","0014 ","0401","X","0701","3098",4,3
"20","005","001","0014 ","0401","X","0702","3106",1,75
"20","005","001","0014 ","0402","X","0701","3038",1,7
"20","005","001","0014 ","0402","X","0701","3079",2,17
"20","005","001","0014 ","0402","X","0701","3080",3,3
"20","005","001","0014 ","0402","X","0701","3098",4,6
"20","005","001","0014 ","0402","X","0702","3106",1,66
"20","005","001","0014A","0403","X","0701","3038",1,0
"20","005","001","0014A","0403","X","0701","3079",2,0
"20","005","001","0014A","0403","X","0701","3080",3,0
"20","005","001","0014A","0403","X","0701","3098",4,0
"20","005","001","0014A","0403","X","0702","3106",1,2
"20","005","002","0015 ","0404","X","0701","3096",1,36
"20","005","002","0015 ","0404","X","0702","3068",1,27
"20","005","002","0015 ","0404","X","0702","3107",2,55
"20","005","002","0015 ","0404","X","0702","3114",3,49
"20","005","002","0015 ","0404","X","0702","3132",4,49
"20","005","002","0015 ","0405","X","0701","3096",1,44
"20","005","002","0015 ","0405","X","0702","3068",1,26
"20","005","002","0015 ","0405","X","0702","3107",2,48
"20","005","002","0015 ","0405","X","0702","3114",3,42
"20","005","002","0015 ","0405","X","0702","3132",4,51
"20","005","002","0015 ","0406","X","0701","3096",1,45
"20","005","002","0015 ","0406","X","0702","3068",1,18
"20","005","002","0015 ","0406","X","0702","3107",2,40
"20","005","002","0015 ","0406","X","0702","3114",3,36
"20","005","002","0015 ","0406","X","0702","3132",4,53
"20","005","002","0015 ","0407","X","0701","3096",1,47
"20","005","002","0015 ","0407","X","0702","3068",1,13
"20","005","002","0015 ","0407","X","0702","3107",2,39
"20","005","002","0015 ","0407","X","0702","3114",3,52
"20","005","002","0015 ","0407","X","0702","3132",4,57
"20","005","002","0015 ","0408","X","0701","3096",1,45
"20","005","002","0015 ","0408","X","0702","3068",1,25
"20","005","002","0015 ","0408","X","0702","3107",2,43
"20","005","002","0015 ","0408","X","0702","3114",3,32
"20","005","002","0015 ","0408","X","0702","3132",4,53
"20","005","002","0015 ","0409","X","0701","3096",1,35
"20","005","002","0015 ","0409","X","0702","3068",1,21
"20","005","002","0015 ","0409","X","0702","3107",2,39
"20","005","002","0015 ","0409","X","0702","3114",3,47
"20","005","002","0015 ","0409","X","0702","3132",4,50
"20","005","002","0015 ","0410","X","0701","3096",1,42
"20","005","002","0015 ","0410","X","0702","3068",1,15
"20","005","002","0015 ","0410","X","0702","3107",2,43
"20","005","002","0015 ","0410","X","0702","3114",3,54
"20","005","002","0015 ","0410","X","0702","3132",4,49
"20","005","002","0015 ","0411","X","0701","3096",1,40
"20","005","002","0015 ","0411","X","0702","3068",1,17
"20","005","002","0015 ","0411","X","0702","3107",2,64
"20","005","002","0015 ","0411","X","0702","3114",3,20
"20","005","002","0015 ","0411","X","0702","3132",4,60
"20","005","002","0015 ","0412","X","0701","3096",1,32
"20","005","002","0015 ","0412","X","0702","3068",1,0
"20","005","002","0015 ","0412","X","0702","3107",2,43
"20","005","002","0015 ","0412","X","0702","3114",3,44
"20","005","002","0015 ","0412","X","0702","3132",4,44
"20","005","002","0015 ","0413","X","0701","3096",1,48
"20","005","002","0015 ","0413","X","0702","3068",1,29
"20","005","002","0015 ","0413","X","0702","3107",2,42
"20","005","002","0015 ","0413","X","0702","3114",3,48
"20","005","002","0015 ","0413","X","0702","3132",4,46
"20","005","002","0015 ","0414","X","0701","3096",1,28
"20","005","002","0015 ","0414","X","0702","3068",1,30
"20","005","002","0015 ","0414","X","0702","3107",2,49
"20","005","002","0015 ","0414","X","0702","3114",3,41
"20","005","002","0015 ","0414","X","0702","3132",4,52
"20","005","002","0015 ","0415","X","0701","3096",1,40
"20","005","002","0015 ","0415","X","0702","3068",1,19
"20","005","002","0015 ","0415","X","0702","3107",2,37
"20","005","002","0015 ","0415","X","0702","3114",3,45
"20","005","002","0015 ","0415","X","0702","3132",4,58
"20","005","002","0015 ","0416","X","0701","3096",1,23
"20","005","002","0015 ","0416","X","0702","3068",1,12
"20","005","002","0015 ","0416","X","0702","3107",2,26
"20","005","002","0015 ","0416","X","0702","3114",3,44
"20","005","002","0015 ","0416","X","0702","3132",4,39
"20","005","002","0015 ","0417","X","0701","3096",1,22
"20","005","002","0015 ","0417","X","0702","3068",1,6
"20","005","002","0015 ","0417","X","0702","3107",2,40
"20","005","002","0015 ","0417","X","0702","3114",3,36
"20","005","002","0015 ","0417","X","0702","3132",4,41
"20","005","002","0015A","0418","X","0701","3096",1,3
"20","005","002","0015A","0418","X","0702","3068",1,1
"20","005","002","0015A","0418","X","0702","3107",2,0
"20","005","002","0015A","0418","X","0702","3114",3,3
"20","005","002","0015A","0418","X","0702","3132",4,1
"20","006","010","0016 ","0419","X","0701","3032",1,0
"20","006","010","0016 ","0419","X","0701","3033",2,27
"20","006","010","0016 ","0419","X","0701","3047",3,6
"20","006","010","0016 ","0419","X","0701","3128",4,0
"20","006","010","0016 ","0419","X","0701","3140",5,4
"20","006","010","0016 ","0419","X","0702","3014",1,0
"20","006","010","0016 ","0419","X","0702","3028",2,1
"20","006","010","0016 ","0419","X","0702","3103",3,80
"20","006","010","0016A","0420","X","0701","3032",1,3
"20","006","010","0016A","0420","X","0701","3033",2,33
"20","006","010","0016A","0420","X","0701","3047",3,3
"20","006","010","0016A","0420","X","0701","3128",4,0
"20","006","010","0016A","0420","X","0701","3140",5,15
"20","006","010","0016A","0420","X","0702","3014",1,7
"20","006","010","0016A","0420","X","0702","3028",2,0
"20","006","010","0016A","0420","X","0702","3103",3,82
"20","006","010","0016A","0421","X","0701","3032",1,3
"20","006","010","0016A","0421","X","0701","3033",2,28
"20","006","010","0016A","0421","X","0701","3047",3,5
"20","006","010","0016A","0421","X","0701","3128",4,0
"20","006","010","0016A","0421","X","0701","3140",5,16
"20","006","010","0016A","0421","X","0702","3014",1,11
"20","006","010","0016A","0421","X","0702","3028",2,0
"20","006","010","0016A","0421","X","0702","3103",3,94
"20","006","010","0016A","0422","X","0701","3032",1,5
"20","006","010","0016A","0422","X","0701","3033",2,33
"20","006","010","0016A","0422","X","0701","3047",3,0
"20","006","010","0016A","0422","X","0701","3128",4,0
"20","006","010","0016A","0422","X","0701","3140",5,19
"20","006","010","0016A","0422","X","0702","3014",1,12
"20","006","010","0016A","0422","X","0702","3028",2,4
"20","006","010","0016A","0422","X","0702","3103",3,69
"20","006","010","0016A","0423","X","0701","3032",1,2
"20","006","010","0016A","0423","X","0701","3033",2,19
"20","006","010","0016A","0423","X","0701","3047",3,4
"20","006","010","0016A","0423","X","0701","3128",4,0
"20","006","010","0016A","0423","X","0701","3140",5,12
"20","006","010","0016A","0423","X","0702","3014",1,10
"20","006","010","0016A","0423","X","0702","3028",2,0
"20","006","010","0016A","0423","X","0702","3103",3,69
"20","006","010","0017 ","0424","X","0701","3032",1,5
"20","006","010","0017 ","0424","X","0701","3033",2,0
"20","006","010","0017 ","0424","X","0701","3047",3,5
"20","006","010","0017 ","0424","X","0701","3128",4,3
"20","006","010","0017 ","0424","X","0701","3140",5,22
"20","006","010","0017 ","0424","X","0702","3014",1,43
"20","006","010","0017 ","0424","X","0702","3028",2,8
"20","006","010","0017 ","0424","X","0702","3103",3,108
"20","006","010","0017 ","0425","X","0701","3032",1,3
"20","006","010","0017 ","0425","X","0701","3033",2,11
"20","006","010","0017 ","0425","X","0701","3047",3,6
"20","006","010","0017 ","0425","X","0701","3128",4,6
"20","006","010","0017 ","0425","X","0701","3140",5,20
"20","006","010","0017 ","0425","X","0702","3014",1,38
"20","006","010","0017 ","0425","X","0702","3028",2,35
"20","006","010","0017 ","0425","X","0702","3103",3,61
"20","006","010","0017 ","0426","X","0701","3032",1,4
"20","006","010","0017 ","0426","X","0701","3033",2,5
"20","006","010","0017 ","0426","X","0701","3047",3,10
"20","006","010","0017 ","0426","X","0701","3128",4,3
"20","006","010","0017 ","0426","X","0701","3140",5,15
"20","006","010","0017 ","0426","X","0702","3014",1,48
"20","006","010","0017 ","0426","X","0702","3028",2,7
"20","006","010","0017 ","0426","X","0702","3103",3,82
"20","006","010","0017 ","0427","X","0701","3032",1,3
"20","006","010","0017 ","0427","X","0701","3033",2,15
"20","006","010","0017 ","0427","X","0701","3047",3,10
"20","006","010","0017 ","0427","X","0701","3128",4,1
"20","006","010","0017 ","0427","X","0701","3140",5,16
"20","006","010","0017 ","0427","X","0702","3014",1,0
"20","006","010","0017 ","0427","X","0702","3028",2,20
"20","006","010","0017 ","0427","X","0702","3103",3,65
"20","006","010","0017 ","0428","X","0701","3032",1,2
"20","006","010","0017 ","0428","X","0701","3033",2,8
"20","006","010","0017 ","0428","X","0701","3047",3,7
"20","006","010","0017 ","0428","X","0701","3128",4,5
"20","006","010","0017 ","0428","X","0701","3140",5,14
"20","006","010","0017 ","0428","X","0702","3014",1,40
"20","006","010","0017 ","0428","X","0702","3028",2,13
"20","006","010","0017 ","0428","X","0702","3103",3,69
"20","006","010","0017 ","0429","X","0701","3032",1,1
"20","006","010","0017 ","0429","X","0701","3033",2,5
"20","006","010","0017 ","0429","X","0701","3047",3,14
"20","006","010","0017 ","0429","X","0701","3128",4,2
"20","006","010","0017 ","0429","X","0701","3140",5,13
"20","006","010","0017 ","0429","X","0702","3014",1,47
"20","006","010","0017 ","0429","X","0702","3028",2,15
"20","006","010","0017 ","0429","X","0702","3103",3,59
"20","006","010","0017 ","0430","X","0701","3032",1,2
"20","006","010","0017 ","0430","X","0701","3033",2,11
"20","006","010","0017 ","0430","X","0701","3047",3,11
"20","006","010","0017 ","0430","X","0701","3128",4,4
"20","006","010","0017 ","0430","X","0701","3140",5,16
"20","006","010","0017 ","0430","X","0702","3014",1,76
"20","006","010","0017 ","0430","X","0702","3028",2,16
"20","006","010","0017 ","0430","X","0702","3103",3,40
"20","006","010","0017 ","0431","X","0701","3032",1,5
"20","006","010","0017 ","0431","X","0701","3033",2,9
"20","006","010","0017 ","0431","X","0701","3047",3,10
"20","006","010","0017 ","0431","X","0701","3128",4,3
"20","006","010","0017 ","0431","X","0701","3140",5,22
"20","006","010","0017 ","0431","X","0702","3014",1,39
"20","006","010","0017 ","0431","X","0702","3028",2,16
"20","006","010","0017 ","0431","X","0702","3103",3,86
"20","006","010","0017 ","0432","X","0701","3032",1,8
"20","006","010","0017 ","0432","X","0701","3033",2,6
"20","006","010","0017 ","0432","X","0701","3047",3,9
"20","006","010","0017 ","0432","X","0701","3128",4,5
"20","006","010","0017 ","0432","X","0701","3140",5,12
"20","006","010","0017 ","0432","X","0702","3014",1,51
"20","006","010","0017 ","0432","X","0702","3028",2,16
"20","006","010","0017 ","0432","X","0702","3103",3,63
"20","006","010","0017 ","0433","X","0701","3032",1,6
"20","006","010","0017 ","0433","X","0701","3033",2,6
"20","006","010","0017 ","0433","X","0701","3047",3,7
"20","006","010","0017 ","0433","X","0701","3128",4,2
"20","006","010","0017 ","0433","X","0701","3140",5,7
"20","006","010","0017 ","0433","X","0702","3014",1,33
"20","006","010","0017 ","0433","X","0702","3028",2,9
"20","006","010","0017 ","0433","X","0702","3103",3,68
