pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"08","005","999",92,81,8.80400009e+01,22048,9.94700012e+01,19749,8.90999985e+01,2299,1.03699999e+01,107,4.79999989e-01,11,5.00000007e-02,29755,22166,7.45000000e+01,,1,,8.55599976e+01,"9997",0,0.00000000e+00
"08","006","999",103,90,8.73799973e+01,23872,9.96399994e+01,20228,8.44300003e+01,3644,1.52100000e+01,72,3.00000012e-01,15,5.99999987e-02,32387,23959,7.39800034e+01,,1,,8.52200012e+01,"9997",0,0.00000000e+00
"08","007","999",131,126,9.61800003e+01,34424,9.94899979e+01,30380,8.78099976e+01,4044,1.16899996e+01,171,4.90000010e-01,4,9.99999978e-03,43791,34599,7.90100021e+01,,1,,8.18600006e+01,"9997",0,0.00000000e+00
"08","008","999",74,68,9.18899994e+01,17404,9.93799973e+01,15094,8.61900024e+01,2310,1.31899996e+01,104,5.89999974e-01,4,2.99999993e-02,22692,17512,7.71699982e+01,,1,,8.29800034e+01,"9997",0,0.00000000e+00
"08","009","999",254,230,9.05500031e+01,62481,9.92799988e+01,53500,8.50100021e+01,8981,1.42700005e+01,418,6.60000026e-01,34,5.99999987e-02,82741,62933,7.60599976e+01,,1,,8.38499985e+01,"9997",0,0.00000000e+00
"08","010","999",277,271,9.78300018e+01,75676,9.93000031e+01,67533,8.86100006e+01,8143,1.06800003e+01,493,6.49999976e-01,42,5.99999987e-02,91996,76211,8.28399963e+01,,1,,8.44700012e+01,"9997",0,0.00000000e+00
"08","011","999",35,34,9.71399994e+01,8734,9.94899979e+01,7986,9.09700012e+01,748,8.52000046e+00,43,4.90000010e-01,2,1.99999996e-02,10740,8779,8.17399979e+01,,1,,8.44899979e+01,"9997",0,0.00000000e+00
"08","012","999",121,112,9.25599976e+01,29064,9.92300034e+01,25958,8.86200027e+01,3106,1.06000004e+01,216,7.40000010e-01,10,3.99999991e-02,39283,29290,7.45599976e+01,,1,,8.05299988e+01,"9997",0,0.00000000e+00
"08","013","999",398,382,9.59800034e+01,105626,9.92300034e+01,91446,8.59100037e+01,14180,1.33199997e+01,773,7.30000019e-01,43,3.99999991e-02,135161,106442,7.87500000e+01,,1,,8.21500015e+01,"9997",0,0.00000000e+00
"08","014","999",71,70,9.85899963e+01,18620,9.95599976e+01,16878,9.02500000e+01,1742,9.31000042e+00,62,3.30000013e-01,20,1.09999999e-01,21871,18702,8.55100021e+01,,1,,8.55899963e+01,"9997",0,0.00000000e+00
"08","015","999",162,145,8.95100021e+01,39566,9.93199997e+01,32454,8.14599991e+01,7112,1.78500004e+01,258,6.49999976e-01,14,3.99999991e-02,52808,39838,7.54400024e+01,,1,,8.38099976e+01,"9997",0,0.00000000e+00
"08","016","999",39,37,9.48700027e+01,9314,9.94300003e+01,8221,8.77699966e+01,1093,1.16700001e+01,50,5.29999971e-01,3,2.99999993e-02,12329,9367,7.59800034e+01,,1,,8.05599976e+01,"9997",0,0.00000000e+00
"08","017","999",170,161,9.47099991e+01,45287,9.93700027e+01,41150,9.03000031e+01,4137,9.07999992e+00,257,5.60000002e-01,28,5.99999987e-02,55993,45572,8.13899994e+01,,1,,8.56800003e+01,"9997",0,0.00000000e+00
"08","018","999",47,43,9.14899979e+01,11815,9.93499985e+01,9943,8.36100006e+01,1872,1.57399998e+01,69,5.79999983e-01,8,7.00000003e-02,15216,11892,7.81500015e+01,,1,,8.60699997e+01,"9997",0,0.00000000e+00
"08","999","999",3119,2860,9.16999969e+01,782060,9.93199997e+01,686690,8.72099991e+01,95370,1.21099997e+01,4934,6.29999995e-01,395,5.00000007e-02,1031025,787389,7.63700027e+01,,17,,8.32900009e+01,"9997",0,0.00000000e+00
"18","001","999",284,275,9.68300018e+01,71908,9.91100006e+01,65881,9.08099976e+01,6027,8.31000042e+00,572,7.90000021e-01,72,9.00000036e-02,93417,72552,7.76600037e+01,,0,,8.01900024e+01,"0068",427,6.49999976e-01
