pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","028","999",102,95,9.31399994e+01,25439,9.94100037e+01,22141,8.65299988e+01,3298,1.28900003e+01,138,5.40000021e-01,12,3.99999991e-02,33261,25589,7.69300003e+01,,0,,8.21500015e+01,"9997",0,0.00000000e+00
"02","029","999",121,119,9.83499985e+01,32910,9.94100037e+01,30658,9.26100006e+01,2252,6.80000019e+00,174,5.29999971e-01,21,5.99999987e-02,39875,33105,8.30199966e+01,,0,,8.45100021e+01,"9997",0,0.00000000e+00
"02","030","999",93,92,9.89199982e+01,25852,9.98499985e+01,22490,8.68700027e+01,3362,1.29899998e+01,33,1.29999995e-01,5,9.99999978e-03,30752,25890,8.41900024e+01,,0,,8.42300034e+01,"9997",0,0.00000000e+00
"02","031","999",171,168,9.82500000e+01,46058,9.96600037e+01,42515,9.19899979e+01,3543,7.67000008e+00,131,2.80000001e-01,26,5.99999987e-02,55939,46215,8.26200027e+01,,0,,8.41999969e+01,"9997",0,0.00000000e+00
"02","032","999",43,43,1.00000000e+02,12280,9.96299973e+01,10820,8.77799988e+01,1460,1.18400002e+01,45,3.70000005e-01,1,9.99999978e-03,14143,12326,8.71500015e+01,,0,,8.71500015e+01,"9997",0,0.00000000e+00
"02","033","999",69,67,9.70999985e+01,18500,9.94499969e+01,16110,8.65999985e+01,2390,1.28500004e+01,87,4.69999999e-01,15,7.99999982e-02,23244,18602,8.00299988e+01,,0,,8.25100021e+01,"9997",0,0.00000000e+00
"02","034","999",146,142,9.72600021e+01,40110,9.94199982e+01,35967,8.91500015e+01,4143,1.02700005e+01,213,5.29999971e-01,22,5.00000007e-02,50655,40345,7.96500015e+01,,0,,8.19199982e+01,"9997",0,0.00000000e+00
"02","035","999",470,450,9.57399979e+01,129010,9.95199966e+01,117586,9.06999969e+01,11424,8.81000042e+00,551,4.30000007e-01,76,5.99999987e-02,163009,129637,7.95299988e+01,,0,,8.30999985e+01,"9997",0,0.00000000e+00
"02","036","999",603,589,9.76800003e+01,168635,9.92200012e+01,155950,9.17500000e+01,12685,7.46000004e+00,1236,7.30000019e-01,96,5.99999987e-02,208954,169967,8.13399963e+01,,0,,8.32900009e+01,"9997",0,0.00000000e+00
"02","037","999",73,67,9.17799988e+01,18475,9.93000031e+01,16854,9.05800018e+01,1621,8.71000004e+00,117,6.29999995e-01,14,7.99999982e-02,24619,18606,7.55800018e+01,,0,,8.26299973e+01,"9997",0,0.00000000e+00
"02","038","999",834,775,9.29300003e+01,221469,9.94000015e+01,200136,8.98300018e+01,21333,9.57999992e+00,1208,5.40000021e-01,119,5.00000007e-02,289493,222796,7.69599991e+01,,0,,8.28300018e+01,"9997",0,0.00000000e+00
"02","039","999",99,95,9.59599991e+01,25329,9.95299988e+01,23091,9.07399979e+01,2238,8.78999996e+00,100,3.89999986e-01,19,7.99999982e-02,33397,25448,7.61999969e+01,,0,,7.89000015e+01,"9997",0,0.00000000e+00
"02","040","999",26,25,9.61500015e+01,6460,9.99400024e+01,5351,8.27799988e+01,1109,1.71599998e+01,4,5.99999987e-02,0,0.00000000e+00,8244,6464,7.84100037e+01,,0,,8.18700027e+01,"9997",0,0.00000000e+00
