pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","055","999",75,73,9.73300018e+01,19346,9.96699982e+01,17489,9.00999985e+01,1857,9.56999969e+00,63,3.19999993e-01,2,9.99999978e-03,24181,19411,8.02699966e+01,,0,,8.26699982e+01,"0137",260,1.49000001e+00
"02","056","999",31,31,1.00000000e+02,8716,9.94800034e+01,6988,7.97500000e+01,1728,1.97199993e+01,37,4.19999987e-01,9,1.09999999e-01,10361,8762,8.45699997e+01,,0,,8.45699997e+01,"0133",56,8.00000012e-01
"02","057","999",30,27,9.00000000e+01,7493,9.99100037e+01,6709,8.94499969e+01,784,1.04499998e+01,6,7.99999982e-02,1,1.99999996e-02,9706,7500,7.72699966e+01,,0,,8.52799988e+01,"0133",37,5.50000012e-01
"02","058","999",25,23,9.20000000e+01,5835,9.96900024e+01,5113,8.73600006e+01,722,1.23400002e+01,14,2.39999995e-01,4,5.99999987e-02,7830,5853,7.47500000e+01,,0,,8.20800018e+01,"0133",50,9.80000019e-01
"02","059","999",54,51,9.44400024e+01,13349,9.89899979e+01,11761,8.72200012e+01,1588,1.17799997e+01,134,9.90000010e-01,2,9.99999978e-03,16951,13485,7.95500031e+01,,0,,8.24899979e+01,"0133",69,5.89999974e-01
"02","060","999",226,223,9.86699982e+01,60579,9.95000000e+01,55181,9.06299973e+01,5398,8.86999989e+00,280,4.60000008e-01,27,3.99999991e-02,76521,60886,7.95699997e+01,,0,,8.06699982e+01,"0133",1044,1.88999999e+00
"02","061","999",2735,2603,9.51699982e+01,756280,9.95000000e+01,717861,9.44400024e+01,38419,5.05000019e+00,3539,4.69999999e-01,284,3.99999991e-02,953356,760103,7.97300034e+01,,0,,8.37500000e+01,"0133",6896,9.59999979e-01
"02","062","999",1073,1026,9.56200027e+01,292649,9.95199966e+01,280925,9.55299988e+01,11724,3.99000001e+00,1234,4.19999987e-01,185,5.99999987e-02,372482,294068,7.89499969e+01,,0,,8.25599976e+01,"0133",1978,6.99999988e-01
"02","063","999",1515,1453,9.59100037e+01,406438,9.94400024e+01,384657,9.41100006e+01,21781,5.32999992e+00,2100,5.09999990e-01,176,5.00000007e-02,517498,408714,7.89800034e+01,,0,,8.21999969e+01,"0133",3328,8.70000005e-01
"02","064","999",30,29,9.66699982e+01,7507,9.96200027e+01,6905,9.16299973e+01,602,7.98999977e+00,23,3.10000002e-01,6,7.00000003e-02,9135,7536,8.25000000e+01,,0,,8.26299973e+01,"0133",37,5.40000021e-01
"02","065","999",64,62,9.68799973e+01,16368,9.95899963e+01,14438,8.78499985e+01,1930,1.17399998e+01,65,4.00000006e-01,2,9.99999978e-03,20492,16435,8.01999969e+01,,0,,8.30299988e+01,"0133",142,9.80000019e-01
"02","066","999",43,43,1.00000000e+02,11880,9.97300034e+01,10732,9.00899963e+01,1148,9.64000034e+00,32,2.70000011e-01,0,0.00000000e+00,14585,11912,8.16699982e+01,,0,,8.16699982e+01,"0132",182,1.70000005e+00
"02","067","999",111,109,9.81999969e+01,29776,9.96699982e+01,26972,9.02799988e+01,2804,9.39000034e+00,93,3.10000002e-01,6,1.99999996e-02,35661,29875,8.37699966e+01,,0,,8.48199997e+01,"0133",303,1.12000000e+00
"02","068","999",46,46,1.00000000e+02,11682,9.94100037e+01,10540,8.96900024e+01,1142,9.72000027e+00,65,5.50000012e-01,4,3.99999991e-02,14167,11751,8.29499969e+01,,0,,8.29499969e+01,"0133",56,5.29999971e-01
"02","069","999",90,87,9.66699982e+01,24056,9.96399994e+01,21945,9.09000015e+01,2111,8.73999977e+00,78,3.19999993e-01,8,3.99999991e-02,29659,24142,8.14000015e+01,,0,,8.43799973e+01,"0133",230,1.04999995e+00
"02","070","999",1360,1316,9.67600021e+01,375744,9.94199982e+01,356593,9.43600006e+01,19151,5.07000017e+00,2084,5.50000012e-01,93,1.99999996e-02,474224,377921,7.96900024e+01,,0,,8.23700027e+01,"0133",3045,8.50000024e-01
"02","071","999",243,232,9.54700012e+01,65275,9.93899994e+01,60542,9.21900024e+01,4733,7.21000004e+00,380,5.79999983e-01,18,1.99999996e-02,83849,65673,7.83199997e+01,,0,,8.18199997e+01,"0133",821,1.36000001e+00
"02","072","999",45,43,9.55599976e+01,11063,9.96800003e+01,10008,9.01699982e+01,1055,9.51000023e+00,28,2.50000000e-01,8,7.00000003e-02,14137,11099,7.85100021e+01,,0,,8.25999985e+01,"0133",87,8.70000005e-01
"02","073","999",30,30,1.00000000e+02,7913,9.96900024e+01,7018,8.84100037e+01,895,1.12700005e+01,20,2.50000000e-01,5,7.00000003e-02,9477,7938,8.37600021e+01,,0,,8.37600021e+01,"0133",57,8.10000002e-01
